  _Vind,_kias ;   _Vind,_keas ;   Vtrue,_ktas ;   Vtrue,_ktgs ;   _Vind,__mph ;   Vtrue,mphas ;   Vtrue,mphgs ;   SLprs,_inHG ;   SLtmp,_degC ;   _wind,speed ;   _wind,__dir ;   __trb,_locl ;   _prec,_locl ;   _hail,_locl ;   __lat,__deg ;   __lon,__deg ;   __alt,ftmsl ;   __alt,ftagl ;   ___on,runwy ;   __alt,__ind ;   __lat,orign ;   __lon,orign ;   __L/D,ratio ;   ___cl,total ;   ___cd,total ;   __L/D,*etaP ;   wing1,_lift ;   wing1,_lift ;   wing2,_lift ;   wing2,_lift ;   wing3,_lift ;   wing3,_lift ;   wing1,_drag ;   wing1,_drag ;   wing2,_drag ;   wing2,_drag ;   wing3,_drag ;   wing3,_drag ; 
59.96062;62.6572;71.91782;71.81511;69.00145;82.76156;82.76156;29.92;15;0;0;0;0;0;-36.37225;-72.9509;9127.0791;9124.14746;0;9111.43848;-36.5;-73;10.33275;0.72681;0.07034;7.8446;486.83884;440.21533;465.58652;467.97562;19.47515;35.07047;35.727;30.33772;21.46736;21.51074;0.43109;0.81291; 
59.96032;62.65713;71.9251;71.8224;69.00111;82.76993;82.76994;29.92;15;0;0;0;0;0;-36.37192;-72.95081;9133.62109;9130.66602;0;9117.9834;-36.5;-73;10.33275;0.72682;0.07034;7.84422;486.85654;440.21191;465.58807;467.9783;19.47529;35.0714;35.72897;30.3375;21.46779;21.51087;0.43109;0.81296; 
59.96043;62.65759;71.93291;71.83022;69.00124;82.77892;82.77892;29.92;15;0;0;0;0;0;-36.37159;-72.95072;9140.09668;9137.11816;0;9124.47363;-36.5;-73;10.33249;0.7268;0.07034;7.8447;486.85461;440.20367;465.57846;467.96558;19.46696;35.07819;35.72813;30.33606;21.46682;21.50956;0.43096;0.81314; 
59.96052;62.65726;71.93987;71.83718;69.00134;82.78693;82.78692;29.92;15;0;0;0;0;0;-36.37127;-72.95064;9146.61328;9143.61035;0;9131.00293;-36.5;-73;10.33265;0.72679;0.07034;7.84401;486.85147;440.18967;465.57339;467.96124;19.46594;35.07816;35.72827;30.33523;21.46644;21.50956;0.43095;0.81315; 
59.9607;62.65701;71.94691;71.84426;69.00155;82.79504;82.79504;29.92;15;0;0;0;0;0;-36.37094;-72.95055;9153.12988;9150.10156;0;9137.52734;-36.5;-73;10.33283;0.7268;0.07034;7.8437;486.84311;440.18704;465.57455;467.96326;19.46903;35.07471;35.72776;30.33546;21.46656;21.50986;0.43099;0.81305; 
59.96041;62.65667;71.9538;71.85116;69.00121;82.80296;82.80296;29.92;15;0;0;0;0;0;-36.37062;-72.95045;9159.58301;9156.52832;0;9143.94043;-36.5;-73;10.33295;0.72681;0.07034;7.84312;486.8407;440.18347;465.57993;467.9682;19.47186;35.0724;35.72839;30.33587;21.46728;21.51038;0.43103;0.813; 
59.96039;62.65636;71.96073;71.85809;69.00119;82.81093;82.81093;29.92;15;0;0;0;0;0;-36.3703;-72.95037;9166.0459;9162.96582;0;9150.44922;-36.5;-73;10.33286;0.72681;0.07034;7.84268;486.84741;440.173;465.57779;467.96182;19.46907;35.07525;35.72965;30.3351;21.46753;21.50994;0.43099;0.8131; 
59.95995;62.65667;71.96824;71.86562;69.00069;82.81957;82.81959;29.92;15;0;0;0;0;0;-36.36998;-72.95029;9172.42578;9169.31836;0;9156.8418;-36.5;-73;10.33265;0.7268;0.07034;7.84229;486.85602;440.16772;465.57587;467.96017;19.46221;35.0823;35.7306;30.3344;21.46735;21.50973;0.43088;0.8133; 
59.96058;62.65736;71.9766;71.87397;69.0014;82.82919;82.82919;29.92;15;0;0;0;0;0;-36.36964;-72.9502;9179.10938;9175.97461;0;9163.48926;-36.5;-73;10.33281;0.72678;0.07034;7.84114;486.8569;440.15961;465.57141;467.95877;19.4592;35.08362;35.73029;30.33324;21.46642;21.5093;0.43084;0.81334; 
59.96075;62.65749;71.98408;71.88148;69.00159;82.8378;82.83781;29.92;15;0;0;0;0;0;-36.36932;-72.9501;9185.63086;9182.4668;0;9170.03516;-36.5;-73;10.33309;0.72676;0.07033;7.84099;486.84894;440.15112;465.56674;467.9599;19.46067;35.08062;35.72961;30.33261;21.4658;21.50935;0.43086;0.81326; 
59.96085;62.65785;71.99181;71.88921;69.00171;82.84669;82.84669;29.92;15;0;0;0;0;0;-36.36899;-72.95001;9192.16016;9188.96582;0;9176.55469;-36.5;-73;10.33325;0.72676;0.07033;7.84295;486.84439;440.14981;465.56598;467.96732;19.46219;35.07841;35.72922;30.33254;21.46553;21.50965;0.43088;0.81319; 
59.96094;62.65755;71.99881;71.89622;69.00182;82.85476;82.85475;29.92;15;0;0;0;0;0;-36.36866;-72.94993;9198.7207;9195.49609;0;9183.12988;-36.5;-73;10.33333;0.72675;0.07033;7.84254;486.84164;440.13693;465.5607;467.96402;19.46139;35.07836;35.72958;30.3317;21.46534;21.50948;0.43087;0.81321; 
59.96075;62.65805;72.00656;71.90399;69.0016;82.86368;82.86368;29.92;15;0;0;0;0;0;-36.36834;-72.94984;9205.13965;9201.88574;0;9189.53125;-36.5;-73;10.33332;0.72674;0.07033;7.84045;486.84866;440.13376;465.56253;467.96722;19.45855;35.08118;35.73035;30.33128;21.46532;21.50946;0.43082;0.81329; 
59.96087;62.65795;72.01376;71.9112;69.00174;82.87196;82.87196;29.92;15;0;0;0;0;0;-36.36801;-72.94975;9211.68164;9208.39551;0;9196.07227;-36.5;-73;10.33334;0.72673;0.07033;7.84111;486.84531;440.12131;465.5499;467.96216;19.45519;35.08304;35.73011;30.33005;21.46435;21.50912;0.43077;0.81336; 
59.9613;62.65808;72.02179;71.91925;69.00224;82.8812;82.8812;29.92;15;0;0;0;0;0;-36.36766;-72.94965;9218.69922;9215.37891;0;9203.11523;-36.5;-73;10.33348;0.72672;0.07033;7.84221;486.84558;440.11209;465.54633;467.96347;19.45414;35.08318;35.73038;30.32931;21.46392;21.50919;0.43075;0.81337; 
59.96151;62.65831;72.02931;71.92678;69.00248;82.88985;82.88985;29.92;15;0;0;0;0;0;-36.36734;-72.94957;9225.16895;9221.81445;0;9209.56836;-36.5;-73;10.3336;0.72672;0.07033;7.84084;486.84308;440.10934;465.54929;467.96936;19.45449;35.0826;35.73042;30.32929;21.46398;21.50957;0.43076;0.81335; 
59.96122;62.65771;72.03593;71.93341;69.00214;82.89747;82.89746;29.92;15;0;0;0;0;0;-36.36701;-72.94948;9231.69141;9228.30469;0;9216.02148;-36.5;-73;10.33371;0.72672;0.07033;7.83879;486.83685;440.09567;465.54187;467.96442;19.45481;35.0813;35.73052;30.32852;21.46375;21.50946;0.43076;0.81333; 
59.96059;62.65729;72.04266;71.94017;69.00141;82.90523;82.90521;29.92;15;0;0;0;0;0;-36.36669;-72.94939;9238.12988;9234.7168;0;9222.44434;-36.5;-73;10.33366;0.72672;0.07033;7.83812;486.83813;440.08762;465.5361;467.96454;19.45306;35.08306;35.73123;30.32808;21.46364;21.50967;0.43073;0.8134; 
59.96064;62.65717;72.04979;71.94731;69.00147;82.91342;82.91342;29.92;15;0;0;0;0;0;-36.36636;-72.9493;9244.60938;9241.23047;0;9228.97168;-36.5;-73;10.33352;0.72673;0.07033;7.84088;486.84302;440.08084;465.53186;467.96381;19.44899;35.08725;35.73207;30.32752;21.46349;21.50972;0.43066;0.81352; 
59.96047;62.6574;72.05746;71.95501;69.00127;82.92226;82.92226;29.92;15;0;0;0;0;0;-36.36603;-72.94921;9251.22852;9247.88281;0;9235.59961;-36.5;-73;10.33357;0.72672;0.07033;7.83845;486.85162;440.07724;465.53659;467.96759;19.44744;35.08926;35.73324;30.32732;21.46376;21.51001;0.43064;0.81359; 
59.96067;62.65779;72.06528;71.96282;69.00151;82.93124;82.93125;29.92;15;0;0;0;0;0;-36.3657;-72.94912;9257.78516;9254.47266;0;9242.18848;-36.5;-73;10.33369;0.72671;0.07032;7.83862;486.84976;440.07098;465.53397;467.96454;19.44607;35.08934;35.73288;30.32651;21.46328;21.50952;0.43062;0.81359; 
59.96066;62.65837;72.07342;71.97095;69.0015;82.94061;82.94061;29.92;15;0;0;0;0;0;-36.36537;-72.94904;9264.44531;9261.16602;0;9248.82324;-36.5;-73;10.33385;0.72669;0.07032;7.83904;486.85236;440.06607;465.53268;467.966;19.44527;35.08915;35.73297;30.3258;21.46284;21.50925;0.43061;0.81359; 
59.96137;62.65871;72.08153;71.97908;69.00231;82.94994;82.94996;29.92;15;0;0;0;0;0;-36.36503;-72.94894;9271.30371;9268.05762;0;9255.69238;-36.5;-73;10.33398;0.72668;0.07032;7.84017;486.84586;440.05707;465.53043;467.96292;19.44359;35.08932;35.73242;30.32497;21.4624;21.50879;0.43058;0.8136; 
59.96217;62.65862;72.08884;71.9864;69.00324;82.95836;82.95836;29.92;15;0;0;0;0;0;-36.3647;-72.94884;9277.91895;9274.7041;0;9262.31055;-36.5;-73;10.33409;0.72667;0.07032;7.83973;486.83514;440.04825;465.52808;467.95996;19.44338;35.08833;35.73178;30.32448;21.46222;21.50858;0.43057;0.81357; 
59.9621;62.65791;72.09548;71.99308;69.00315;82.966;82.966;29.92;15;0;0;0;0;0;-36.36436;-72.94876;9284.54297;9281.35742;0;9268.92578;-36.5;-73;10.33421;0.72667;0.07032;7.83821;486.82303;440.03525;465.52609;467.95404;19.44429;35.0866;35.73157;30.32409;21.46244;21.50849;0.43058;0.81353; 
59.96119;62.65681;72.10151;71.99915;69.00211;82.97294;82.97295;29.92;15;0;0;0;0;0;-36.36404;-72.94867;9291.01953;9287.86328;0;9275.4043;-36.5;-73;10.3342;0.7267;0.07032;7.83733;486.82187;440.02634;465.52924;467.95685;19.44568;35.08645;35.73305;30.32455;21.46346;21.50939;0.4306;0.81355; 
59.96056;62.65685;72.1087;72.00636;69.00139;82.98122;82.98123;29.92;15;0;0;0;0;0;-36.36372;-72.94859;9297.39648;9294.26758;0;9281.79395;-36.5;-73;10.33402;0.72671;0.07032;7.83675;486.84338;440.0282;465.53351;467.96402;19.44318;35.09103;35.73556;30.32473;21.46412;21.5099;0.43056;0.8137; 
59.96058;62.65728;72.11674;72.01438;69.0014;82.99047;82.99049;29.92;15;0;0;0;0;0;-36.36338;-72.94849;9304.09082;9300.99023;0;9288.46387;-36.5;-73;10.33377;0.72668;0.07032;7.83972;486.85049;440.01334;465.51709;467.94946;19.43232;35.09995;35.73571;30.32241;21.46266;21.50848;0.4304;0.81396; 
59.96051;62.65691;72.12368;72.02132;69.00132;82.99845;82.99846;29.92;15;0;0;0;0;0;-36.36306;-72.9484;9310.63477;9307.56152;0;9294.99219;-36.5;-73;10.33383;0.72667;0.07032;7.83774;486.83987;439.99792;465.50516;467.94305;19.42869;35.10178;35.73496;30.32121;21.46165;21.50842;0.43034;0.81401; 
59.96048;62.65738;72.13152;72.02917;69.0013;83.00748;83.00748;29.92;15;0;0;0;0;0;-36.36273;-72.94831;9317.13672;9314.08984;0;9301.51367;-36.5;-73;10.33424;0.72668;0.07032;7.83711;486.84763;440.00223;465.51337;467.96152;19.43504;35.09605;35.73583;30.32183;21.46191;21.50965;0.43044;0.81386; 
59.96046;62.65774;72.13935;72.03702;69.00127;83.01649;83.01649;29.92;15;0;0;0;0;0;-36.3624;-72.94823;9323.70996;9320.68945;0;9308.10742;-36.5;-73;10.33439;0.72667;0.07032;7.83786;486.84692;439.99789;465.51035;467.96408;19.43586;35.09429;35.73573;30.32126;21.46155;21.50947;0.43045;0.81381; 
59.96039;62.65771;72.1466;72.04425;69.00119;83.02483;83.02481;29.92;15;0;0;0;0;0;-36.36208;-72.94814;9330.1709;9327.17383;0;9314.55566;-36.5;-73;10.33432;0.72665;0.07031;7.83546;486.84006;439.98279;465.50247;467.95288;19.43112;35.09729;35.73535;30.31985;21.46101;21.50853;0.43037;0.8139; 
59.96034;62.65747;72.15369;72.05138;69.00113;83.03299;83.03299;29.92;15;0;0;0;0;0;-36.36175;-72.94804;9336.7207;9333.74805;0;9321.10645;-36.5;-73;10.33435;0.72665;0.07031;7.83618;486.84088;439.97107;465.49225;467.95255;19.42834;35.09933;35.73581;30.31892;21.46033;21.50869;0.43033;0.81398; 
59.96059;62.65725;72.16065;72.05835;69.00142;83.04099;83.04099;29.92;15;0;0;0;0;0;-36.36143;-72.94796;9343.12109;9340.17188;0;9327.48926;-36.5;-73;10.33442;0.72665;0.07031;7.83573;486.845;439.96524;465.49176;467.957;19.42822;35.09975;35.73678;30.31879;21.46043;21.50925;0.43033;0.814; 
59.96061;62.65771;72.16862;72.06635;69.00143;83.05018;83.05018;29.92;15;0;0;0;0;0;-36.3611;-72.94787;9349.7373;9346.81055;0;9334.13477;-36.5;-73;10.3345;0.72664;0.07031;7.83655;486.84592;439.96274;465.49133;467.961;19.42716;35.10028;35.73681;30.31841;21.46014;21.5093;0.43031;0.81402; 
59.96054;62.65798;72.17634;72.07406;69.00136;83.05905;83.05904;29.92;15;0;0;0;0;0;-36.36077;-72.94778;9356.29883;9353.39551;0;9340.70117;-36.5;-73;10.33464;0.72663;0.07031;7.83478;486.84604;439.95575;465.4903;467.96265;19.4266;35.1001;35.73702;30.31784;21.4599;21.50927;0.4303;0.81402; 
59.96075;62.65797;72.18383;72.08156;69.00159;83.06767;83.06767;29.92;15;0;0;0;0;0;-36.36043;-72.94769;9362.94336;9360.06055;0;9347.32031;-36.5;-73;10.33468;0.72662;0.07031;7.83591;486.83994;439.94492;465.48123;467.95865;19.42426;35.1009;35.73656;30.31682;21.45915;21.50891;0.43026;0.81405; 
59.9608;62.65795;72.19106;72.08882;69.00166;83.076;83.076;29.92;15;0;0;0;0;0;-36.36011;-72.9476;9369.37891;9366.5166;0;9353.74805;-36.5;-73;10.33476;0.72661;0.07031;7.8358;486.83707;439.93808;465.4805;467.95947;19.42352;35.10118;35.73669;30.31647;21.4591;21.509;0.43025;0.81406; 
59.96088;62.6581;72.1989;72.09666;69.00175;83.08501;83.08501;29.92;15;0;0;0;0;0;-36.35977;-72.94751;9376.16113;9373.31934;0;9360.53613;-36.5;-73;10.33484;0.72661;0.07031;7.83474;486.83932;439.93442;465.48352;467.96234;19.42325;35.10147;35.73724;30.31632;21.4593;21.50913;0.43025;0.81407; 
59.96072;62.65812;72.20641;72.10419;69.00156;83.09367;83.09367;29.92;15;0;0;0;0;0;-36.35944;-72.94742;9382.7998;9379.97852;0;9367.16113;-36.5;-73;10.33491;0.7266;0.07031;7.83532;486.83746;439.92548;465.48209;467.95959;19.42183;35.10215;35.73745;30.3157;21.45921;21.50889;0.43022;0.8141; 
59.96095;62.65819;72.21368;72.11147;69.00183;83.10203;83.10203;29.92;15;0;0;0;0;0;-36.35912;-72.94733;9389.17578;9386.37207;0;9373.5625;-36.5;-73;10.3349;0.7266;0.07031;7.83469;486.84064;439.91962;465.47961;467.95853;19.41955;35.10418;35.73795;30.31515;21.45906;21.50875;0.43019;0.81417; 
59.9612;62.65808;72.22109;72.1189;69.00212;83.11055;83.11055;29.92;15;0;0;0;0;0;-36.35878;-72.94724;9395.83496;9393.04883;0;9380.22852;-36.5;-73;10.3349;0.72659;0.0703;7.83481;486.8356;439.90921;465.47446;467.95343;19.41651;35.10617;35.73779;30.31435;21.45869;21.50843;0.43014;0.81423; 
59.96085;62.65723;72.22749;72.12531;69.00171;83.1179;83.1179;29.92;15;0;0;0;0;0;-36.35846;-72.94715;9402.35352;9399.58496;0;9386.75;-36.5;-73;10.33495;0.72659;0.0703;7.83332;486.82333;439.89413;465.46896;467.94479;19.41606;35.10564;35.7375;30.31369;21.45866;21.50827;0.43012;0.81422; 
59.96043;62.65651;72.23402;72.13188;69.00124;83.12543;83.12543;29.92;15;0;0;0;0;0;-36.35813;-72.94707;9408.86816;9406.11523;0;9393.22559;-36.5;-73;10.33502;0.72662;0.07031;7.83198;486.82907;439.88956;465.47192;467.95013;19.41829;35.10464;35.73912;30.31406;21.45945;21.5091;0.43016;0.81422; 
59.95937;62.65624;72.24096;72.13882;69.00001;83.13341;83.13341;29.92;15;0;0;0;0;0;-36.35781;-72.94698;9415.29199;9412.55469;0;9399.63379;-36.5;-73;10.33488;0.72662;0.07031;7.83052;486.8457;439.88177;465.47189;467.94733;19.41488;35.10907;35.74137;30.31346;21.4599;21.509;0.4301;0.81437; 
59.95938;62.65708;72.24939;72.14724;69.00002;83.14311;83.14311;29.92;15;0;0;0;0;0;-36.35748;-72.94688;9421.875;9419.15332;0;9406.24609;-36.5;-73;10.33477;0.72661;0.07031;7.82897;486.86505;439.87488;465.4693;467.94394;19.40753;35.116;35.74283;30.312;21.45933;21.50828;0.42999;0.81458; 
59.96004;62.65771;72.25741;72.15527;69.00079;83.15234;83.15235;29.92;15;0;0;0;0;0;-36.35715;-72.9468;9428.33105;9425.62305;0;9412.7168;-36.5;-73;10.33479;0.72657;0.0703;7.83226;486.85767;439.86215;465.45187;467.93295;19.4006;35.11979;35.7412;30.30991;21.45737;21.50711;0.42989;0.81467; 
59.96034;62.6572;72.26406;72.16193;69.00113;83.16;83.16;29.92;15;0;0;0;0;0;-36.35683;-72.94671;9434.73828;9432.04297;0;9419.09766;-36.5;-73;10.33508;0.72657;0.0703;7.83415;486.84009;439.85062;465.44177;467.93515;19.40336;35.11527;35.73996;30.30945;21.45655;21.50769;0.42992;0.81454; 
59.96042;62.65693;72.27135;72.16926;69.00122;83.16839;83.16838;29.92;15;0;0;0;0;0;-36.35649;-72.94662;9441.44629;9438.76465;0;9425.81152;-36.5;-73;10.33547;0.72658;0.0703;7.8308;486.83459;439.8504;465.45468;467.94843;19.41176;35.1076;35.74051;30.3105;21.45769;21.50886;0.43005;0.81434; 
59.96025;62.6567;72.27841;72.17632;69.00103;83.17651;83.17651;29.92;15;0;0;0;0;0;-36.35617;-72.94653;9447.92188;9445.25195;0;9432.32324;-36.5;-73;10.33533;0.72659;0.0703;7.83121;486.83786;439.84729;465.45294;467.95139;19.41071;35.10927;35.74141;30.31044;21.45799;21.50902;0.43003;0.8144; 
59.9599;62.65681;72.28606;72.18398;69.00062;83.18532;83.18531;29.92;15;0;0;0;0;0;-36.35583;-72.94644;9454.5459;9451.88672;0;9438.89258;-36.5;-73;10.33519;0.72658;0.0703;7.83145;486.84692;439.83575;465.44992;467.94861;19.40443;35.11547;35.74281;30.30944;21.45788;21.50879;0.42994;0.81459; 
59.95989;62.65691;72.29361;72.19154;69.00061;83.19401;83.194;29.92;15;0;0;0;0;0;-36.3555;-72.94635;9461.11035;9458.46191;0;9445.47363;-36.5;-73;10.33519;0.72657;0.0703;7.82922;486.84445;439.8241;465.44226;467.9437;19.39957;35.119;35.74263;30.3083;21.4571;21.50847;0.42986;0.81469; 
59.95991;62.65648;72.30044;72.19839;69.00063;83.20187;83.20186;29.92;15;0;0;0;0;0;-36.35518;-72.94626;9467.57715;9464.93848;0;9451.95801;-36.5;-73;10.33532;0.72657;0.0703;7.83003;486.83795;439.8161;465.43326;467.94568;19.40027;35.11748;35.74236;30.30791;21.45651;21.50894;0.42987;0.81466; 
59.95916;62.65556;72.30677;72.20476;68.99977;83.20915;83.20915;29.92;15;0;0;0;0;0;-36.35485;-72.94617;9474.09961;9471.4707;0;9458.48535;-36.5;-73;10.3355;0.72659;0.0703;7.82774;486.83347;439.80569;465.43512;467.94739;19.4038;35.11429;35.74322;30.30802;21.45719;21.5096;0.42992;0.81459; 
59.95833;62.65545;72.31399;72.21197;68.99882;83.21745;83.21745;29.92;15;0;0;0;0;0;-36.35453;-72.94608;9480.57813;9477.95703;0;9464.95703;-36.5;-73;10.33533;0.72659;0.0703;7.82753;486.84576;439.80222;465.42969;467.94943;19.40097;35.11775;35.74464;30.30754;21.45711;21.50969;0.42988;0.8147; 
59.95786;62.65548;72.32143;72.21941;68.99827;83.22601;83.22601;29.92;15;0;0;0;0;0;-36.3542;-72.94599;9487.09766;9484.48535;0;9471.46289;-36.5;-73;10.33522;0.72658;0.0703;7.8285;486.85806;439.78827;465.41971;467.94409;19.39438;35.12379;35.74605;30.30601;21.45643;21.50929;0.42977;0.81489; 
59.95783;62.65588;72.32925;72.22723;68.99824;83.23502;83.23501;29.92;15;0;0;0;0;0;-36.35387;-72.94591;9493.59473;9490.98828;0;9477.95117;-36.5;-73;10.33525;0.72657;0.0703;7.82647;486.87213;439.77786;465.41238;467.9386;19.38951;35.12774;35.7471;30.30445;21.45563;21.50868;0.4297;0.81502; 
59.95843;62.65685;72.33801;72.23599;68.99893;83.2451;83.24509;29.92;15;0;0;0;0;0;-36.35353;-72.94582;9500.31641;9497.7168;0;9484.70117;-36.5;-73;10.33537;0.72654;0.0703;7.82787;486.87085;439.77258;465.40601;467.93613;19.38585;35.12928;35.74612;30.30315;21.45437;21.50797;0.42965;0.81505; 
59.95928;62.65664;72.34533;72.24335;68.99991;83.25352;83.25352;29.92;15;0;0;0;0;0;-36.3532;-72.94572;9506.98047;9504.38574;0;9491.35938;-36.5;-73;10.33561;0.72652;0.07029;7.82846;486.8494;439.75854;465.39502;467.92804;19.38645;35.12587;35.74413;30.30202;21.45337;21.50743;0.42965;0.81495; 
59.9592;62.65636;72.35215;72.2502;68.99982;83.26137;83.26138;29.92;15;0;0;0;0;0;-36.35288;-72.94564;9513.2832;9510.69336;0;9497.66309;-36.5;-73;10.33585;0.72653;0.07029;7.82828;486.84323;439.75803;465.40414;467.93893;19.39196;35.12103;35.74449;30.30292;21.45425;21.50846;0.42973;0.81482; 
59.95902;62.65645;72.35965;72.25771;68.99961;83.27;83.27;29.92;15;0;0;0;0;0;-36.35255;-72.94555;9519.82422;9517.23926;0;9504.20801;-36.5;-73;10.33589;0.72653;0.07029;7.82885;486.84372;439.758;465.41278;467.94513;19.39337;35.12032;35.7452;30.3034;21.45507;21.50877;0.42975;0.81481; 
59.95908;62.65681;72.3675;72.26556;68.99967;83.27904;83.27903;29.92;15;0;0;0;0;0;-36.35222;-72.94546;9526.41016;9523.82813;0;9510.76855;-36.5;-73;10.33587;0.72653;0.07029;7.82811;486.85422;439.7504;465.41614;467.94424;19.38978;35.12402;35.74666;30.30276;21.45535;21.50846;0.4297;0.81493; 
59.95977;62.65702;72.37511;72.27319;69.00047;83.2878;83.2878;29.92;15;0;0;0;0;0;-36.35189;-72.94537;9532.93945;9530.36035;0;9517.30566;-36.5;-73;10.33571;0.72651;0.07029;7.82626;486.8508;439.73837;465.40591;467.93134;19.38212;35.12998;35.74613;30.30123;21.45444;21.50732;0.42958;0.8151; 
59.95995;62.65659;72.38197;72.28005;69.00068;83.29568;83.29568;29.92;15;0;0;0;0;0;-36.35156;-72.94528;9539.4502;9536.87305;0;9523.8252;-36.5;-73;10.33583;0.7265;0.07029;7.82658;486.83691;439.72446;465.39899;467.92499;19.38062;35.12989;35.74529;30.30044;21.45391;21.5072;0.42955;0.8151; 
59.95928;62.65618;72.38873;72.28683;68.99991;83.30346;83.30345;29.92;15;0;0;0;0;0;-36.35124;-72.94519;9545.88574;9543.30957;0;9530.25781;-36.5;-73;10.3361;0.72652;0.07029;7.82636;486.83862;439.72333;465.40628;467.93564;19.38634;35.12519;35.74636;30.3012;21.45474;21.50832;0.42964;0.81498; 
59.95883;62.65705;72.39772;72.29583;68.9994;83.31381;83.31381;29.92;15;0;0;0;0;0;-36.35088;-72.94509;9552.95605;9550.37988;0;9537.33398;-36.5;-73;10.3361;0.72651;0.07029;7.82588;486.86307;439.72559;465.41135;467.94278;19.38458;35.12786;35.74854;30.30083;21.45499;21.50817;0.42962;0.81508; 
59.95996;62.65736;72.40562;72.30373;69.00069;83.3229;83.3229;29.92;15;0;0;0;0;0;-36.35055;-72.945;9559.61914;9557.04297;0;9544.00391;-36.5;-73;10.33592;0.72648;0.07029;7.82543;486.84845;439.70627;465.39713;467.92651;19.37451;35.13488;35.74702;30.2987;21.45359;21.5068;0.42946;0.81527; 
59.96022;62.65662;72.41212;72.31026;69.00099;83.33038;83.33038;29.92;15;0;0;0;0;0;-36.35022;-72.94492;9566.13574;9563.55859;0;9550.52637;-36.5;-73;10.33618;0.72648;0.07028;7.82496;486.83127;439.69211;465.38953;467.92612;19.37652;35.13145;35.74615;30.29826;21.4531;21.50737;0.42948;0.81517; 
59.95941;62.65592;72.41864;72.3168;69.00006;83.33788;83.33788;29.92;15;0;0;0;0;0;-36.3499;-72.94482;9572.61816;9570.03906;0;9557.0293;-36.5;-73;10.33643;0.7265;0.07029;7.82674;486.83615;439.69055;465.39191;467.93936;19.38284;35.12642;35.74765;30.29899;21.45378;21.50874;0.42958;0.81505; 
59.95844;62.65582;72.4258;72.32397;68.99895;83.34612;83.34613;29.92;15;0;0;0;0;0;-36.34957;-72.94474;9579.05664;9576.47559;0;9563.4502;-36.5;-73;10.33624;0.72651;0.07029;7.82387;486.85538;439.68414;465.38684;467.9382;19.37912;35.13093;35.74984;30.29815;21.45384;21.50852;0.42952;0.81521; 
59.95784;62.65591;72.43323;72.3314;68.99825;83.35467;83.35468;29.92;15;0;0;0;0;0;-36.34924;-72.94465;9585.52539;9582.94141;0;9569.8877;-36.5;-73;10.33592;0.72649;0.07029;7.82405;486.86212;439.66537;465.37003;467.92114;19.36745;35.14088;35.75033;30.29574;21.45257;21.50715;0.42934;0.8155; 
59.95795;62.6562;72.44084;72.33903;68.99838;83.36343;83.36343;29.92;15;0;0;0;0;0;-36.34892;-72.94456;9591.96484;9589.37695;0;9576.32813;-36.5;-73;10.33601;0.72647;0.07029;7.82149;486.86945;439.65326;465.36218;467.91833;19.36292;35.14421;35.7509;30.2943;21.45161;21.50698;0.42927;0.81561; 
59.95834;62.65688;72.44866;72.34685;68.99883;83.37244;83.37242;29.92;15;0;0;0;0;0;-36.34861;-72.94447;9598.20996;9595.61621;0;9582.60547;-36.5;-73;10.33635;0.72646;0.07028;7.82387;486.87042;439.65591;465.36285;467.93338;19.36625;35.14043;35.7507;30.29445;21.45107;21.50791;0.42933;0.81549; 
59.95974;62.65745;72.45727;72.35547;69.00044;83.38234;83.38234;29.92;15;0;0;0;0;0;-36.34825;-72.94438;9605.21484;9602.61719;0;9589.6084;-36.5;-73;10.33661;0.72644;0.07028;7.82712;486.8562;439.65302;465.35736;467.93701;19.36846;35.13606;35.74889;30.29391;21.45016;21.50765;0.42936;0.81536; 
59.96047;62.65696;72.46422;72.36245;69.00127;83.39034;83.39034;29.92;15;0;0;0;0;0;-36.34792;-72.94429;9611.84375;9609.23926;0;9596.24512;-36.5;-73;10.33679;0.72644;0.07028;7.82185;486.83621;439.64087;465.3602;467.93454;19.3708;35.13261;35.74809;30.29383;21.45061;21.50772;0.42939;0.81526; 
59.96044;62.6571;72.47226;72.3705;69.00124;83.39959;83.39958;29.92;15;0;0;0;0;0;-36.34757;-72.94419;9618.79199;9616.18066;0;9603.19824;-36.5;-73;10.33685;0.72644;0.07028;7.82558;486.83603;439.64169;465.36658;467.94504;19.37194;35.13219;35.74871;30.29443;21.45119;21.50841;0.42941;0.81526; 
59.96037;62.65693;72.47957;72.37782;69.00116;83.408;83.408;29.92;15;0;0;0;0;0;-36.34723;-72.9441;9625.42969;9622.80957;0;9609.81641;-36.5;-73;10.33681;0.72644;0.07028;7.82133;486.83615;439.63074;465.36835;467.93701;19.36904;35.1348;35.74944;30.2938;21.45159;21.50783;0.42936;0.81535; 
59.95997;62.65687;72.48695;72.38521;69.00071;83.4165;83.41648;29.92;15;0;0;0;0;0;-36.3469;-72.94402;9632;9629.37207;0;9616.41016;-36.5;-73;10.33672;0.72644;0.07028;7.82496;486.84323;439.6217;465.36148;467.93552;19.36457;35.1391;35.75043;30.29299;21.4512;21.50778;0.42929;0.81549; 
