  _Vind,_kias ;   _Vind,_keas ;   Vtrue,_ktas ;   Vtrue,_ktgs ;   _Vind,__mph ;   Vtrue,mphas ;   Vtrue,mphgs ;   __lat,__deg ;   __lon,__deg ;   __alt,ftmsl ;   __alt,ftagl ;   ___on,runwy ;   __alt,__ind ;   __lat,orign ;   __lon,orign ;   __L/D,ratio ;   ___cl,total ;   ___cd,total ;   __L/D,*etaP ;   wing1,_lift ;   wing1,_lift ;   wing2,_lift ;   wing2,_lift ;   wing3,_lift ;   wing3,_lift ;   wing1,_drag ;   wing1,_drag ;   wing2,_drag ;   wing2,_drag ;   wing3,_drag ;   wing3,_drag ; 
59.92762;62.68574;66.86713;66.50818;68.96348;76.94933;76.94933;-36.79828;-73.16461;4343.44238;4135.86572;0;4322.63184;-36.5;-73;10.24175;0.72502;0.07079;7.33341;500.24271;441.03128;455.96951;458.819;17.78457;36.38872;36.08997;29.51061;20.7167;20.70339;0.41312;0.85657; 
59.92765;62.68597;66.8792;66.52029;68.96351;76.96322;76.96322;-36.79858;-73.1647;4355.1958;4152.82275;0;4334.38184;-36.5;-73;10.24172;0.725;0.07079;7.33492;500.23853;441.0155;455.95767;458.81772;17.77917;36.3924;36.08983;29.50915;20.71566;20.70321;0.41305;0.85668; 
59.92801;62.68588;66.89076;66.53192;68.96392;76.97652;76.97651;-36.79888;-73.16478;4366.76563;4159.24463;0;4345.95654;-36.5;-73;10.24196;0.72499;0.07079;7.33379;500.23434;441.00052;455.95267;458.82108;17.77811;36.39244;36.0902;29.50835;20.71523;20.70362;0.41303;0.8567; 
59.928;62.68573;66.9024;66.54366;68.96391;76.98991;76.98991;-36.79918;-73.16486;4378.48584;4165.81104;0;4357.67041;-36.5;-73;10.24218;0.72499;0.07078;7.33355;500.23047;440.98871;455.95447;458.82678;17.77837;36.3919;36.09089;29.50806;20.71546;20.70419;0.41303;0.8567; 
59.92805;62.68593;66.91428;66.55559;68.96397;77.00359;77.00358;-36.79948;-73.16494;4390.06689;4172.36035;0;4369.25439;-36.5;-73;10.24224;0.72499;0.07078;7.33385;500.23407;440.98361;455.95642;458.84003;17.77743;36.39346;36.09204;29.50809;20.71566;20.70514;0.41301;0.85676; 
59.92799;62.68572;66.92582;66.56719;68.9639;77.01685;77.01685;-36.79978;-73.16501;4401.72363;4180.04053;0;4380.92041;-36.5;-73;10.24233;0.72499;0.07078;7.33231;500.23947;440.96646;455.9549;458.84195;17.77476;36.39602;36.09371;29.50718;20.71578;20.70546;0.41298;0.85686; 
59.92776;62.68549;66.93739;66.57883;68.96364;77.03017;77.03017;-36.80008;-73.16508;4413.43506;4191.9834;0;4392.63379;-36.5;-73;10.24233;0.72498;0.07078;7.33262;500.23688;440.95117;455.94785;458.8432;17.77116;36.39895;36.09428;29.50625;20.71539;20.70576;0.41292;0.85695; 
59.92739;62.68573;66.94935;66.59086;68.96321;77.04394;77.04394;-36.80038;-73.16515;4425.03906;4205.35449;0;4404.2334;-36.5;-73;10.24264;0.72499;0.07078;7.331;500.26172;440.94302;455.95261;458.85764;17.77174;36.39968;36.09755;29.506;20.71581;20.70683;0.41294;0.85702; 
59.9277;62.68623;66.9617;66.60323;68.96357;77.05815;77.05815;-36.80069;-73.16521;4436.71924;4218.80273;0;4415.91211;-36.5;-73;10.24236;0.72496;0.07078;7.33191;500.25281;440.92783;455.93973;458.84583;17.76254;36.40634;36.09644;29.50398;20.71458;20.70562;0.41281;0.85719; 
59.92764;62.68645;66.97379;66.61537;68.96349;77.07206;77.07205;-36.80099;-73.16527;4448.45752;4232.57422;0;4427.64014;-36.5;-73;10.24271;0.72495;0.07078;7.33154;500.25739;440.91672;455.94107;458.85388;17.76266;36.4059;36.0976;29.50353;20.7145;20.70627;0.41281;0.8572; 
59.92773;62.68636;66.98539;66.62706;68.96361;77.08541;77.08542;-36.8013;-73.16533;4460.03174;4246.12402;0;4439.2207;-36.5;-73;10.24293;0.72494;0.07077;7.33065;500.25006;440.90103;455.93869;458.8493;17.76178;36.40536;36.09762;29.50257;20.71437;20.70592;0.4128;0.8572; 
59.92784;62.6861;66.99694;66.63869;68.96373;77.09871;77.0987;-36.8016;-73.16538;4471.72998;4259.78955;0;4450.9209;-36.5;-73;10.24303;0.72494;0.07077;7.33091;500.24957;440.88791;455.93991;458.85306;17.7607;36.40656;36.09876;29.50219;20.71473;20.70638;0.41278;0.85726; 
59.92768;62.68579;67.00848;66.65031;68.96355;77.11198;77.11197;-36.80191;-73.16543;4483.43457;4273.43115;0;4462.62451;-36.5;-73;10.24304;0.72495;0.07077;7.33153;500.2482;440.87625;455.94229;458.85852;17.75861;36.40909;36.09994;29.50201;20.7152;20.70708;0.41275;0.85735; 
59.92745;62.68565;67.02008;66.66198;68.96328;77.12533;77.12533;-36.80221;-73.16547;4495.06006;4289.23975;0;4474.24365;-36.5;-73;10.24306;0.72495;0.07077;7.3274;500.25891;440.86429;455.9458;458.85834;17.75605;36.41227;36.10195;29.5014;20.71577;20.70717;0.41271;0.85746; 
59.92758;62.68628;67.03255;66.67447;68.96343;77.13969;77.13969;-36.80252;-73.16551;4506.68896;4307.27344;0;4485.88672;-36.5;-73;10.243;0.72494;0.07077;7.33108;500.27682;440.8548;455.94128;458.86386;17.75004;36.41823;36.10384;29.50025;20.71528;20.70729;0.41264;0.85765; 
59.92754;62.68595;67.04395;66.68594;68.96339;77.1528;77.15279;-36.80282;-73.16555;4518.30127;4325.01416;0;4497.49854;-36.5;-73;10.24311;0.72493;0.07077;7.3284;500.26178;440.83658;455.94046;458.85889;17.74707;36.4199;36.10345;29.49944;20.71521;20.70732;0.41259;0.8577; 
59.92731;62.68552;67.05524;66.69733;68.96311;77.1658;77.1658;-36.80313;-73.16559;4529.89941;4342.93213;0;4509.08936;-36.5;-73;10.24354;0.72494;0.07077;7.32677;500.2626;440.82663;455.94073;458.86749;17.75096;36.41616;36.10463;29.49949;20.71549;20.70819;0.41264;0.85763; 
59.92705;62.68559;67.06715;66.70929;68.96282;77.17951;77.17951;-36.80343;-73.16562;4541.54443;4379.6626;0;4520.73779;-36.5;-73;10.24339;0.72493;0.07077;7.32711;500.26703;440.81348;455.93646;458.86884;17.74613;36.42078;36.10582;29.49847;20.71538;20.7082;0.41257;0.85777; 
59.92675;62.686;67.0795;66.72168;68.96247;77.19371;77.19371;-36.80374;-73.16564;4553.26855;4433.73828;0;4532.46045;-36.5;-73;10.24344;0.72493;0.07077;7.32777;500.28568;440.8027;455.93497;458.88098;17.74171;36.42583;36.10828;29.49771;20.71519;20.70908;0.41252;0.85794; 
59.92741;62.68636;67.09184;66.73407;68.96324;77.20792;77.20791;-36.80405;-73.16566;4565.05273;4481.06738;0;4544.24512;-36.5;-73;10.24356;0.72491;0.07077;7.3255;500.28336;440.78574;455.92676;458.87656;17.7372;36.42831;36.10824;29.49609;20.71427;20.70862;0.41246;0.85802; 
59.92754;62.68599;67.10339;66.7457;68.96339;77.2212;77.2212;-36.80436;-73.16569;4576.79932;4524.87842;0;4555.98486;-36.5;-73;10.24385;0.7249;0.07076;7.32484;500.26785;440.76813;455.91974;458.87424;17.73731;36.42635;36.10758;29.49523;20.71377;20.7087;0.41245;0.85798; 
59.92728;62.68582;67.11494;66.75733;68.96308;77.2345;77.2345;-36.80466;-73.1657;4588.35449;4567.5127;0;4567.54297;-36.5;-73;10.24402;0.7249;0.07076;7.32397;500.26758;440.7558;455.91794;458.8782;17.73725;36.42611;36.10848;29.49469;20.71385;20.70904;0.41245;0.85799; 
59.92696;62.68581;67.12682;66.76929;68.96272;77.24818;77.24818;-36.80497;-73.16571;4600.08154;4596.14258;0;4579.27051;-36.5;-73;10.2439;0.7249;0.07076;7.32424;500.27029;440.74789;455.9202;458.88916;17.73365;36.43058;36.10985;29.49459;20.7142;20.71002;0.4124;0.85813; 
59.92661;62.68528;67.13799;66.78055;68.96231;77.26102;77.26102;-36.80528;-73.16572;4611.6958;4607.76172;0;4590.87354;-36.5;-73;10.2441;0.72491;0.07076;7.32313;500.27567;440.73331;455.92084;458.89676;17.73355;36.43136;36.11181;29.49432;20.7146;20.71102;0.41239;0.85818; 
59.92626;62.68591;67.15056;66.79314;68.96191;77.27548;77.27548;-36.80559;-73.16573;4623.45996;4619.53223;0;4602.64697;-36.5;-73;10.24405;0.7249;0.07076;7.32288;500.29324;440.72369;455.91672;458.89783;17.72843;36.43612;36.11356;29.493;20.7142;20.7107;0.41233;0.85834; 
59.92637;62.68583;67.16223;66.80486;68.96204;77.28893;77.28893;-36.8059;-73.16573;4635.09473;4631.17236;0;4614.28467;-36.5;-73;10.24422;0.72489;0.07076;7.3217;500.2962;440.70255;455.91287;458.89359;17.72458;36.43889;36.11475;29.49157;20.71394;20.71056;0.41228;0.85844; 
59.92658;62.68618;67.1744;66.81707;68.96228;77.30293;77.30291;-36.80621;-73.16573;4646.74072;4642.82324;0;4625.93213;-36.5;-73;10.24424;0.72487;0.07076;7.32282;500.28885;440.69513;455.9104;458.89468;17.72133;36.44109;36.11423;29.49097;20.71352;20.71052;0.41223;0.8585; 
59.92694;62.68638;67.18648;66.82923;68.96269;77.31682;77.31681;-36.80652;-73.16572;4658.45996;4654.54688;0;4637.64355;-36.5;-73;10.24457;0.72487;0.07076;7.32204;500.2868;440.68375;455.91507;458.89963;17.72216;36.43968;36.11488;29.49059;20.71375;20.71082;0.41224;0.85848; 
59.92693;62.68578;67.19775;66.84059;68.96268;77.3298;77.3298;-36.80683;-73.16571;4670.22803;4666.31885;0;4649.41553;-36.5;-73;10.24473;0.72487;0.07076;7.32184;500.28741;440.66534;455.90878;458.89798;17.7215;36.43984;36.11616;29.48969;20.71375;20.71094;0.41223;0.85852; 
59.92654;62.68568;67.20946;66.85239;68.96223;77.34327;77.34328;-36.80714;-73.1657;4681.89453;4677.98828;0;4661.08398;-36.5;-73;10.24453;0.72487;0.07076;7.32218;500.29446;440.65335;455.90909;458.90073;17.71581;36.44622;36.11788;29.48905;20.71407;20.71132;0.41215;0.85871; 
59.92617;62.68598;67.22172;66.86469;68.9618;77.35738;77.35738;-36.80745;-73.16568;4693.6499;4689.74609;0;4672.84424;-36.5;-73;10.24455;0.72487;0.07076;7.32188;500.3063;440.64581;455.91266;458.90775;17.71222;36.45044;36.11966;29.48862;20.71429;20.71184;0.4121;0.85885; 
59.92642;62.68697;67.23454;66.87753;68.96209;77.37213;77.37213;-36.80775;-73.16566;4705.24512;4701.34326;0;4684.43213;-36.5;-73;10.2448;0.72485;0.07075;7.32051;500.32394;440.63702;455.91382;458.91336;17.7096;36.45249;36.12133;29.48754;20.71392;20.71176;0.41207;0.85893; 
59.92741;62.68709;67.24661;66.88966;68.96323;77.38602;77.38602;-36.80806;-73.16563;4717.00342;4713.10254;0;4696.19385;-36.5;-73;10.24484;0.72482;0.07075;7.32179;500.30032;440.61777;455.89987;458.9054;17.70455;36.4543;36.11929;29.48591;20.71257;20.71115;0.412;0.85897; 
59.92778;62.68675;67.2581;66.90125;68.96366;77.39925;77.39925;-36.80837;-73.1656;4728.68506;4724.78516;0;4707.87891;-36.5;-73;10.24525;0.72482;0.07075;7.32116;500.29364;440.60638;455.90277;458.91446;17.70785;36.45084;36.1199;29.48601;20.71291;20.71208;0.41204;0.85889; 
59.92732;62.68602;67.26915;66.9124;68.96313;77.41196;77.41196;-36.80868;-73.16557;4740.33643;4736.43652;0;4719.53711;-36.5;-73;10.24536;0.72484;0.07075;7.32114;500.2861;440.59302;455.90433;458.92102;17.70867;36.45047;36.1209;29.48608;20.71357;20.71301;0.41204;0.8589; 
59.92607;62.6855;67.28062;66.92397;68.96169;77.42516;77.42516;-36.80899;-73.16553;4752.15088;4748.25;0;4731.33789;-36.5;-73;10.24539;0.72486;0.07075;7.31892;500.30319;440.58133;455.90936;458.93265;17.70771;36.45353;36.12427;29.48606;20.71458;20.71425;0.41202;0.85903; 
59.92566;62.68608;67.29303;66.93638;68.96123;77.43944;77.43943;-36.8093;-73.1655;4763.75049;4759.85205;0;4742.94482;-36.5;-73;10.24513;0.72485;0.07075;7.31907;500.32999;440.5704;455.90302;458.93762;17.69918;36.46259;36.12707;29.48462;20.71413;20.71438;0.41192;0.85931; 
59.92618;62.68725;67.30624;66.94959;68.96182;77.45464;77.45463;-36.80961;-73.16546;4775.49854;4771.60254;0;4754.68945;-36.5;-73;10.24518;0.72481;0.07075;7.31608;500.34448;440.55475;455.89603;458.93399;17.69073;36.46914;36.12802;29.4824;20.7129;20.71364;0.41181;0.85951; 
59.92704;62.68709;67.31803;66.96147;68.96281;77.46822;77.46822;-36.80992;-73.16541;4787.24121;4783.34668;0;4766.42676;-36.5;-73;10.24556;0.72479;0.07074;7.31808;500.31488;440.53378;455.87866;458.92627;17.68976;36.46608;36.12531;29.48085;20.71118;20.71323;0.41179;0.85942; 
59.92736;62.68628;67.32906;66.97261;68.96317;77.4809;77.4809;-36.81022;-73.16536;4798.9126;4795.01904;0;4778.10986;-36.5;-73;10.24603;0.72479;0.07074;7.31691;500.29028;440.52261;455.87869;458.93268;17.69608;36.45889;36.12435;29.48129;20.71147;20.71411;0.41186;0.85922; 
59.92637;62.68597;67.34064;66.98429;68.96204;77.49423;77.49422;-36.81053;-73.16531;4810.61328;4806.72021;0;4789.80273;-36.5;-73;10.2461;0.72482;0.07074;7.31641;500.30768;440.51688;455.89209;458.94833;17.69776;36.45994;36.1279;29.48193;20.71317;20.7154;0.41188;0.85929; 
59.9258;62.68628;67.35326;66.99695;68.96139;77.50874;77.50874;-36.81084;-73.16525;4822.64014;4818.74707;0;4801.83691;-36.5;-73;10.24568;0.72481;0.07074;7.31621;500.33099;440.50391;455.89185;458.95105;17.68783;36.47104;36.13101;29.48069;20.71343;20.71552;0.41176;0.85963; 
59.92584;62.68738;67.36629;67.00999;68.96143;77.52375;77.52374;-36.81115;-73.16518;4834.26758;4830.37354;0;4813.44873;-36.5;-73;10.2457;0.72479;0.07074;7.31609;500.35751;440.49237;455.88925;458.95422;17.68002;36.47851;36.13337;29.47904;20.71272;20.71537;0.41166;0.85987; 
59.9271;62.6876;67.37837;67.02212;68.96288;77.53765;77.53765;-36.81145;-73.16512;4845.86084;4841.96729;0;4825.05176;-36.5;-73;10.24591;0.72476;0.07074;7.31733;500.3367;440.47363;455.8765;458.94275;17.67618;36.47883;36.13126;29.47732;20.71128;20.71449;0.41161;0.85987; 
59.92754;62.68703;67.38962;67.03348;68.96339;77.55059;77.55058;-36.81176;-73.16505;4857.48096;4853.58789;0;4836.67188;-36.5;-73;10.24652;0.72476;0.07073;7.31531;500.3139;440.46005;455.87836;458.94495;17.68228;36.47123;36.1303;29.47744;20.71149;20.71497;0.41168;0.85967; 
59.92702;62.68652;67.40112;67.04509;68.96279;77.56383;77.56383;-36.81206;-73.16498;4869.26025;4865.36768;0;4848.44629;-36.5;-73;10.24661;0.72477;0.07073;7.31605;500.3129;440.45215;455.88647;458.95428;17.68417;36.47066;36.1319;29.47791;20.71271;20.71583;0.4117;0.85967; 
59.92664;62.6871;67.41364;67.05764;68.96235;77.57824;77.57823;-36.81237;-73.1649;4880.90186;4877.00879;0;4860.09863;-36.5;-73;10.24634;0.72478;0.07074;7.31489;500.34555;440.44485;455.89148;458.96417;17.67711;36.47975;36.13585;29.47717;20.71334;20.71628;0.41161;0.85997; 
59.92668;62.68681;67.42516;67.06922;68.96239;77.59149;77.59149;-36.81266;-73.16483;4892.46924;4888.57422;0;4871.66504;-36.5;-73;10.24631;0.72476;0.07073;7.31253;500.34399;440.4176;455.88565;458.95319;17.66938;36.48606;36.13684;29.47529;20.71299;20.7159;0.4115;0.86017; 
59.92658;62.687;67.43738;67.0815;68.96228;77.60555;77.60555;-36.81297;-73.16474;4904.18994;4900.29346;0;4883.38672;-36.5;-73;10.24656;0.72476;0.07073;7.31317;500.34164;440.41061;455.88208;458.96024;17.66903;36.48563;36.13685;29.47492;20.71245;20.71645;0.4115;0.86016; 
59.92635;62.68694;67.44931;67.0935;68.96201;77.61929;77.61929;-36.81327;-73.16466;4915.91406;4912.01514;0;4895.10791;-36.5;-73;10.24682;0.72475;0.07073;7.31207;500.33981;440.39792;455.87567;458.96408;17.66949;36.4842;36.13731;29.47419;20.71203;20.71671;0.4115;0.86014; 
59.92664;62.68731;67.46159;67.10582;68.96234;77.63342;77.63341;-36.81357;-73.16457;4927.54004;4923.63818;0;4906.73877;-36.5;-73;10.24686;0.72474;0.07073;7.31294;500.35559;440.38611;455.87335;458.97147;17.66591;36.48793;36.13945;29.47321;20.71189;20.71706;0.41146;0.86027; 
59.92708;62.68756;67.47371;67.11801;68.96285;77.64736;77.64737;-36.81387;-73.16447;4939.19092;4935.28613;0;4918.38867;-36.5;-73;10.24678;0.72472;0.07073;7.31222;500.34763;440.36908;455.86618;458.96863;17.65936;36.49281;36.13916;29.47178;20.71114;20.71687;0.41137;0.86041; 
59.92697;62.68733;67.4854;67.12978;68.96272;77.66082;77.66082;-36.81417;-73.16438;4950.92578;4947.0166;0;4930.1167;-36.5;-73;10.24719;0.72472;0.07072;7.31099;500.3429;440.35672;455.86813;458.97604;17.66158;36.49023;36.13979;29.47163;20.7113;20.71768;0.41139;0.86036; 
59.92672;62.68711;67.49701;67.14146;68.96243;77.67417;77.67416;-36.81447;-73.16427;4962.54688;4958.6333;0;4941.73633;-36.5;-73;10.24743;0.72473;0.07072;7.31147;500.34366;440.34644;455.86716;458.98569;17.66303;36.4889;36.14096;29.47149;20.71147;20.71851;0.41141;0.86035; 
59.92685;62.68683;67.50869;67.15321;68.96259;77.68762;77.68761;-36.81477;-73.16417;4974.30469;4970.38574;0;4953.50195;-36.5;-73;10.2473;0.72472;0.07072;7.30907;500.34235;440.33017;455.86407;458.98544;17.65837;36.49335;36.14199;29.47058;20.71156;20.71867;0.41134;0.86049; 
59.92625;62.6871;67.52084;67.16542;68.96191;77.7016;77.7016;-36.81507;-73.16406;4985.93066;4982.00928;0;4965.11182;-36.5;-73;10.24722;0.72472;0.07072;7.31078;500.35388;440.32172;455.86258;458.99399;17.65356;36.49868;36.14369;29.46997;20.71145;20.71931;0.41128;0.86065; 
59.92628;62.68712;67.53287;67.1775;68.96194;77.71544;77.71544;-36.81537;-73.16395;4997.69287;4993.77148;0;4976.87988;-36.5;-73;10.24738;0.72471;0.07072;7.30976;500.35654;440.30673;455.85962;458.99146;17.65108;36.50029;36.14455;29.4689;20.71124;20.71915;0.41124;0.86072; 
59.92616;62.68719;67.54493;67.18962;68.96179;77.72932;77.72932;-36.81567;-73.16383;5009.43066;5005.51123;0;4988.62061;-36.5;-73;10.24751;0.72471;0.07072;7.30938;500.36343;440.29617;455.85983;458.99628;17.64932;36.50212;36.14597;29.46835;20.71131;20.71952;0.41122;0.86079; 
59.92629;62.68745;67.55722;67.20197;68.96194;77.74346;77.74346;-36.81596;-73.16371;5021.20068;5017.28223;0;5000.39697;-36.5;-73;10.24767;0.7247;0.07072;7.30778;500.36975;440.2796;455.85928;458.99475;17.64625;36.50437;36.14728;29.46715;20.71123;20.71932;0.41118;0.86088; 
59.92635;62.68744;67.56912;67.21394;68.96201;77.75716;77.75716;-36.81626;-73.16359;5032.86572;5028.94727;0;5012.0542;-36.5;-73;10.24771;0.72469;0.07072;7.30797;500.3674;440.26324;455.85431;458.99152;17.64217;36.50736;36.14773;29.46597;20.71088;20.71913;0.41112;0.86098; 
59.92625;62.68744;67.58121;67.22609;68.9619;77.77106;77.77106;-36.81656;-73.16346;5044.68506;5040.7666;0;5023.87207;-36.5;-73;10.24793;0.72469;0.07072;7.30758;500.3736;440.25229;455.85593;458.99866;17.64174;36.50802;36.14927;29.46562;20.71109;20.71977;0.41112;0.86102; 
59.92637;62.68743;67.59324;67.2382;68.96204;77.78492;77.78493;-36.81685;-73.16333;5056.45947;5052.54004;0;5035.64355;-36.5;-73;10.24797;0.72468;0.07071;7.30668;500.37057;440.23767;455.85349;458.99542;17.6384;36.5104;36.14969;29.46463;20.71098;20.71951;0.41107;0.8611; 
59.92636;62.68715;67.6049;67.24992;68.96202;77.79834;77.79833;-36.81714;-73.1632;5068.13574;5064.21191;0;5047.33838;-36.5;-73;10.248;0.72468;0.07071;7.30706;500.36481;440.22644;455.85458;458.99921;17.63646;36.51237;36.15026;29.4644;20.71126;20.72006;0.41104;0.86117; 
59.92577;62.68714;67.61677;67.26186;68.96135;77.81199;77.81198;-36.81743;-73.16306;5079.74365;5075.81885;0;5058.94287;-36.5;-73;10.24817;0.72469;0.07071;7.30569;500.37674;440.21631;455.85776;459.00894;17.63572;36.51396;36.15247;29.46413;20.71167;20.72089;0.41103;0.86124; 
59.92587;62.68737;67.62904;67.27417;68.96146;77.8261;77.8261;-36.81772;-73.16293;5091.45801;5087.53418;0;5070.65283;-36.5;-73;10.24814;0.72468;0.07071;7.30687;500.38757;440.20453;455.85294;459.01471;17.63126;36.51836;36.1541;29.46318;20.71135;20.72125;0.41097;0.86139; 
59.92577;62.68719;67.64081;67.28603;68.96135;77.83965;77.83967;-36.81801;-73.16278;5103.13623;5099.21338;0;5082.31885;-36.5;-73;10.24824;0.72466;0.07071;7.30548;500.37854;440.18359;455.84451;459.01007;17.62724;36.5206;36.15403;29.46175;20.7107;20.72113;0.41091;0.86146; 
59.92553;62.68769;67.65337;67.29863;68.96107;77.85411;77.85411;-36.8183;-73.16263;5114.86719;5110.95166;0;5094.05615;-36.5;-73;10.24861;0.72466;0.07071;7.30356;500.39783;440.17542;455.84818;459.0235;17.62797;36.52038;36.15651;29.46134;20.71083;20.72194;0.41093;0.8615; 
59.92613;62.68823;67.66583;67.31113;68.96176;77.86845;77.86845;-36.81858;-73.16248;5126.43799;5122.52881;0;5105.6167;-36.5;-73;10.24845;0.72463;0.07071;7.30467;500.39301;440.16043;455.83328;459.01746;17.62051;36.52544;36.15582;29.4594;20.70946;20.72111;0.41083;0.86163; 
59.92673;62.68779;67.67744;67.32282;68.96246;77.88181;77.88181;-36.81887;-73.16233;5138.20215;5134.29883;0;5117.39209;-36.5;-73;10.24867;0.72463;0.0707;7.30593;500.37469;440.14182;455.82834;459.01944;17.61938;36.52517;36.15527;29.45877;20.7091;20.72171;0.4108;0.86163; 
59.92612;62.6869;67.68845;67.33395;68.96175;77.89448;77.89448;-36.81916;-73.16217;5149.84473;5145.9458;0;5129.04248;-36.5;-73;10.24909;0.72465;0.0707;7.303;500.37048;440.13345;455.83521;459.03299;17.62522;36.52052;36.15667;29.45963;20.71013;20.72328;0.41087;0.86153; 
59.92505;62.68697;67.70062;67.34619;68.96051;77.90849;77.90849;-36.81944;-73.16201;5161.61719;5157.72266;0;5140.81543;-36.5;-73;10.24902;0.72466;0.07071;7.30129;500.39151;440.12595;455.83939;459.04379;17.62282;36.52466;36.15983;29.45937;20.71088;20.72399;0.41084;0.86168; 
59.92537;62.68766;67.71333;67.35891;68.96088;77.9231;77.92311;-36.81973;-73.16185;5173.24219;5169.35107;0;5152.43652;-36.5;-73;10.24865;0.72464;0.07071;7.30176;500.41422;440.11099;455.83414;459.04041;17.6117;36.53565;36.16219;29.45741;20.71043;20.72341;0.4107;0.86201; 
59.92554;62.68807;67.72574;67.37135;68.96109;77.93739;77.93739;-36.82;-73.16168;5184.87207;5180.98438;0;5164.05811;-36.5;-73;10.24878;0.72461;0.0707;7.3016;500.41397;440.09067;455.82477;459.03366;17.60523;36.53988;36.1623;29.45547;20.7093;20.7229;0.41062;0.86214; 
59.92572;62.6878;67.73749;67.38319;68.9613;77.95091;77.9509;-36.82029;-73.16151;5196.58154;5192.69873;0;5175.76758;-36.5;-73;10.24932;0.72461;0.0707;7.30138;500.39941;440.07681;455.82187;459.03525;17.60861;36.53484;36.16167;29.4551;20.70896;20.72327;0.41065;0.86202; 
59.92576;62.68769;67.74947;67.39526;68.96133;77.96471;77.96471;-36.82056;-73.16133;5208.33057;5204.45068;0;5187.52295;-36.5;-73;10.24948;0.72461;0.0707;7.30077;500.39575;440.06747;455.82385;459.03757;17.60953;36.53363;36.16223;29.45483;20.70934;20.72336;0.41066;0.862; 
59.92566;62.68752;67.76134;67.4072;68.96123;77.97836;77.97836;-36.82084;-73.16116;5220.021;5216.14355;0;5199.20557;-36.5;-73;10.24939;0.72461;0.0707;7.30112;500.39816;440.05548;455.82788;459.04163;17.60599;36.53788;36.16379;29.45451;20.70999;20.72381;0.41061;0.86213; 
59.92517;62.68755;67.77328;67.4192;68.96066;77.9921;77.9921;-36.82111;-73.16098;5231.5752;5227.7002;0;5210.75928;-36.5;-73;10.24937;0.72461;0.0707;7.29915;500.40991;440.04022;455.82889;459.04288;17.60142;36.54273;36.16594;29.45354;20.71026;20.72398;0.41055;0.8623; 
59.92538;62.68757;67.78534;67.43131;68.96089;78.00598;78.00598;-36.82139;-73.1608;5243.22461;5239.35107;0;5222.41504;-36.5;-73;10.24946;0.7246;0.0707;7.29891;500.41327;440.02563;455.82596;459.04431;17.59788;36.54576;36.167;29.45263;20.71004;20.72421;0.4105;0.86241; 
59.92536;62.68774;67.79745;67.4435;68.96087;78.01992;78.01994;-36.82166;-73.16061;5254.84619;5250.97266;0;5234.0459;-36.5;-73;10.24955;0.72459;0.0707;7.30014;500.41553;440.01532;455.82245;459.04816;17.59528;36.54788;36.1677;29.45191;20.70972;20.72447;0.41047;0.86248; 
59.92513;62.68792;67.80968;67.45576;68.96062;78.03399;78.03398;-36.82193;-73.16042;5266.57373;5262.7002;0;5245.76172;-36.5;-73;10.24973;0.72459;0.07069;7.30038;500.42273;440.00433;455.81976;459.05756;17.59373;36.54934;36.16911;29.45131;20.70949;20.72516;0.41045;0.86254; 
