f-act,_/sec;f-sim,_/sec;frame,_time;__cpu,_time;_gpu_,time_;_grnd,ratio;_flit,ratio;_Vind,_kias;_Vind,_keas;Vtrue,_ktas;Vtrue,_ktgs;_Vind,__mph;Vtrue,mphas;Vtrue,mphgs;alpha,__deg;_beta,__deg;hpath,__deg;vpath,__deg;_slip,__deg;__lat,__deg;__lon,__deg;__alt,ftmsl;__alt,ftagl;___on,runwy;__alt,__ind;__lat,orign;__lon,orign;_lift,___lb;_drag,___lb;_side,___lb;____L,lb-ft;____M,lb-ft;____N,lb-ft;__L/D,ratio;___cl,total;___cd,total;__L/D,*etaP;wing1,_lift;wing1,_lift;wing2,_lift;wing2,_lift;wing3,_lift;wing3,_lift;wing1,_drag;wing1,_drag;wing2,_drag;wing2,_drag;wing3,_drag;wing3,_drag;hstab,_lift;hstab,_lift;vstb1,_lift;hstab,_drag;hstab,_drag;vstb1,_drag
86.81120;86.85833;0.01152;0.01243;0.00371;1.00000;1.00000;44.83592;50.69567;58.82381;58.82334;51.59626;67.69323;67.69323;9.13864;-2.20313;141.40419;-0.22753;-0.69779;-36.89700;-72.71153;9995.58203;9098.66406;0.00000;9986.87109;-36.50000;-73.00000;1709.40332;195.44313;-24.21070;102.75761;-40.29465;4.54058;8.74629;0.97027;0.11094;6.64036;394.25439;375.87170;423.82645;423.73697;25.66895;31.89845;38.07565;34.95046;27.15971;26.88411;0.61324;0.85806;30.64429;-10.02760;0.45770;1.96170;1.37207;0.54952
89.99498;87.63474;0.01111;0.01144;0.00354;1.00000;1.00000;44.08135;50.26015;58.31819;58.31812;50.72792;67.11137;67.11137;9.39530;-2.52460;141.26207;-0.08640;-0.73106;-36.89721;-72.71132;9995.29492;9095.14355;0.00000;9986.41797;-36.50000;-73.00000;1714.10120;199.63632;-28.18551;106.66881;-43.99276;19.46437;8.58612;0.98987;0.11529;6.68293;397.27771;377.33142;423.33304;423.19827;25.67022;32.87038;38.88789;35.44191;27.68505;27.33390;0.61425;0.90161;31.23483;-10.43882;1.31962;1.96631;1.41114;0.57413
90.68700;92.81604;0.01103;0.01116;0.00348;1.00000;1.00000;43.42993;49.81883;57.80611;57.80609;49.97828;66.52208;66.52209;9.54226;-2.64612;140.90366;0.04677;-0.78074;-36.89742;-72.71111;9995.27441;9091.92578;0.00000;9986.20313;-36.50000;-73.00000;1703.77393;200.44362;-29.25706;108.87831;-43.48311;21.05606;8.50002;1.00142;0.11781;6.64845;396.01270;375.60861;419.70593;419.57330;25.59905;33.07921;39.01130;35.47460;27.74466;27.38671;0.61397;0.91584;31.84217;-11.18349;1.39538;1.99845;1.43356;0.58397
90.33644;93.72071;0.01107;0.01100;0.00345;1.00000;1.00000;42.82878;49.38778;57.30602;57.30600;49.28648;65.94659;65.94659;9.66101;-2.57042;140.34830;0.04450;-0.80579;-36.89762;-72.71090;9995.37207;9088.93652;0.00000;9986.18359;-36.50000;-73.00000;1689.70044;200.14302;-27.85696;108.96049;-45.11719;12.83732;8.44246;1.01056;0.11970;6.59984;393.02539;373.11392;415.51968;415.46207;25.75164;32.79648;38.90172;35.43639;27.70528;27.34160;0.62242;0.91032;32.12885;-11.51505;0.76239;2.01202;1.43904;0.58189
90.41148;88.55827;0.01106;0.01076;0.00365;1.00000;1.00000;42.25899;48.99518;56.85045;56.85033;48.63078;65.42233;65.42233;9.76578;-2.45374;139.59273;-0.11667;-0.80166;-36.89782;-72.71069;9995.33203;9085.89453;0.00000;9986.16992;-36.50000;-73.00000;1675.64648;199.61470;-26.22935;108.23377;-46.50049;7.11760;8.39440;1.01828;0.12130;6.54752;389.72141;370.54233;411.57797;411.60571;25.94207;32.41492;38.74860;35.37696;27.66945;27.26041;0.63275;0.90039;32.25127;-11.71291;0.18687;2.01665;1.43797;0.57820
88.76538;85.57247;0.01127;0.01104;0.00370;1.00000;1.00000;41.75215;48.68370;56.48864;56.48706;48.04752;65.00597;65.00598;9.84989;-2.37618;138.60936;-0.42982;-0.78541;-36.89802;-72.71047;9994.89355;9082.58203;0.00000;9986.07422;-36.50000;-73.00000;1664.08801;199.18068;-25.33096;107.97666;-47.02244;7.26834;8.35467;1.02424;0.12259;6.49956;386.97375;368.34940;408.43933;408.49164;26.06006;32.13058;38.62820;35.30973;27.65713;27.17379;0.64022;0.89335;32.28604;-11.85707;-0.04861;2.01686;1.43545;0.57537
89.58515;88.05142;0.01116;0.01129;0.00412;1.00000;1.00000;41.35142;48.48766;56.26022;56.25383;47.58637;64.74311;64.74311;9.90364;-2.30168;137.35168;-0.86413;-0.76728;-36.89822;-72.71025;9993.82715;9078.79688;0.00000;9985.62109;-36.50000;-73.00000;1656.78711;198.90271;-24.56150;108.26086;-46.53778;8.38707;8.32964;1.02801;0.12342;6.46588;385.18884;367.02621;406.49002;406.52924;26.18301;31.90435;38.54785;35.27151;27.66510;27.10494;0.64682;0.88679;32.27839;-11.97251;-0.21211;2.01577;1.43411;0.57346
89.26954;88.45644;0.01120;0.01104;0.00403;1.00000;1.00000;41.10305;48.43066;56.19246;56.17644;47.30055;64.66513;64.66513;9.91896;-2.18621;135.79520;-1.36820;-0.74472;-36.89840;-72.71003;9991.98926;9074.44238;0.00000;9984.50195;-36.50000;-73.00000;1654.83533;198.79984;-23.35365;108.49462;-45.46704;7.27943;8.32413;1.02921;0.12364;6.45308;384.54285;366.90897;405.95444;406.00259;26.39487;31.66803;38.50175;35.28771;27.69153;27.06217;0.65519;0.87735;32.27077;-12.05428;-0.51016;2.01576;1.43500;0.57282
82.51246;79.58615;0.01212;0.01120;0.00385;1.00000;1.00000;41.04122;48.53420;56.31017;56.27790;47.22939;64.80059;64.80059;9.79606;-2.03896;133.90115;-1.93979;-0.71433;-36.89859;-72.70980;9989.25879;9069.39844;0.00000;9982.60059;-36.50000;-73.00000;1650.02808;196.82407;-21.78935;108.63457;-40.15897;4.94631;8.38326;1.02185;0.12189;6.49717;383.37857;366.24423;404.72421;405.00412;26.42671;31.17900;38.10773;34.97944;27.39635;26.73281;0.65470;0.85386;33.32644;-13.32187;-0.85373;2.10163;1.45284;0.57618
88.47591;92.47272;0.01130;0.01118;0.00357;1.00000;1.00000;41.19985;48.81040;56.62729;56.57263;47.41195;65.16553;65.16553;9.72060;-1.88645;131.65361;-2.51758;-0.67842;-36.89877;-72.70956;9985.52344;9063.60254;0.00000;9979.85938;-36.50000;-73.00000;1661.09717;197.28325;-20.42508;108.50204;-42.67420;4.19614;8.41986;1.01709;0.12080;6.53204;385.54642;368.91772;407.51526;407.84402;26.76290;31.01201;38.16409;35.10350;27.47539;26.74126;0.66375;0.84164;33.49376;-13.15816;-1.12642;2.11067;1.45736;0.57909
88.73032;84.21762;0.01127;0.01151;0.00372;1.00000;1.00000;41.55803;49.15616;57.02430;56.94639;47.82413;65.62240;65.62240;9.61140;-1.71948;129.05762;-2.99552;-0.64364;-36.89893;-72.70931;9980.92480;9057.26367;0.00000;9976.19434;-36.50000;-73.00000;1671.82117;197.39687;-20.19919;67.08733;-57.16630;22.80636;8.46934;1.00931;0.11917;10.55933;385.76538;371.82553;409.94376;411.74484;26.83233;30.95988;37.93744;35.28776;27.39825;26.81433;0.66465;0.83258;30.83790;-9.34175;0.44862;1.97564;1.39224;0.54474
84.12421;89.46144;0.01189;0.01621;0.00516;1.00000;1.00000;41.89452;49.09490;56.94808;56.82084;48.21136;65.53468;65.53468;9.34689;-1.20367;126.12949;-3.83076;-0.61275;-36.89910;-72.70905;9975.16797;9050.08984;0.00000;9971.41211;-36.50000;-73.00000;1623.38550;187.22533;-15.22362;30.04764;-50.65104;36.32114;8.67076;0.98252;0.11331;12.60101;367.97549;360.10571;402.80298;404.10175;26.00094;29.13336;35.85318;34.20028;26.33749;25.86650;0.64966;0.76980;21.73513;-1.37225;1.81765;1.55059;1.21839;0.43571
92.70986;86.87343;0.01079;0.01067;0.00346;1.00000;1.00000;41.96518;49.13078;56.98286;56.73757;48.29267;65.57471;65.57471;9.03222;-0.28127;123.21220;-5.31818;-0.48242;-36.89925;-72.70877;9967.54199;9041.46973;0.00000;9965.60938;-36.50000;-73.00000;1578.00769;177.20631;-3.88238;42.38508;-23.02970;-11.48961;8.90492;0.95366;0.10709;7.71671;353.51532;349.50107;395.94424;396.11792;26.30343;26.26359;33.93868;32.99088;25.28254;24.76068;0.67095;0.66848;19.22010;-1.31502;-1.65660;1.45163;1.09991;0.38574
95.88612;94.07337;0.01043;0.01038;0.00358;1.00000;1.00000;42.20992;49.67181;57.60097;57.17329;48.57431;66.28601;66.28600;8.82930;0.19983;120.28754;-6.98633;-0.29352;-36.89939;-72.70850;9957.18359;9030.50977;0.00000;9957.77051;-36.50000;-73.00000;1584.45020;175.55928;0.84431;37.43841;-14.10657;-24.68513;9.02516;0.93681;0.10380;7.75929;352.96274;351.17682;398.97250;399.35712;26.97202;25.19621;33.51275;32.89406;25.14746;24.52419;0.69379;0.62597;18.39272;-1.08973;-2.92949;1.40628;1.08510;0.38977
96.56065;99.93005;0.01036;0.01013;0.00350;1.00000;1.00000;42.94806;50.63092;58.70105;58.08058;49.42374;67.55196;67.55196;8.63999;0.06948;117.19730;-8.33790;-0.17856;-36.89951;-72.70821;9944.03906;9017.16309;0.00000;9947.33398;-36.50000;-73.00000;1621.28589;177.71341;-2.06489;37.31148;-10.53614;2.48072;9.12304;0.92261;0.10113;7.75707;360.97095;358.83960;409.07504;409.27872;27.11743;25.74071;33.94876;33.20946;25.47598;24.71175;0.68819;0.63561;18.24279;-0.74873;-1.37520;1.40904;1.10814;0.38444
90.45589;88.62891;0.01106;0.01075;0.00399;1.00000;1.00000;44.17292;51.86050;60.11212;59.33921;50.83329;69.17580;69.17580;8.40819;-0.14398;113.87181;-9.19786;-0.15723;-36.89963;-72.70790;9928.71777;9002.08301;0.00000;9934.34668;-36.50000;-73.00000;1670.39063;180.75319;-5.32549;38.85680;-6.14719;22.22392;9.24128;0.90602;0.09804;7.79639;372.30231;369.21390;422.08517;422.03860;27.20925;26.62438;34.54229;33.64568;25.81513;25.02785;0.67656;0.65378;18.21932;-0.42989;0.02050;1.42942;1.14661;0.40241
90.53754;93.50163;0.01105;0.01126;0.00438;1.00000;1.00000;45.75139;53.21132;61.66158;60.81434;52.64976;70.95889;70.95889;8.17656;-0.12126;110.32116;-9.50898;-0.16063;-36.89973;-72.70758;9911.90039;8985.93555;0.00000;9919.12988;-36.50000;-73.00000;1726.68604;184.39760;-5.12499;38.37100;-4.80789;18.45646;9.36393;0.88960;0.09500;7.86186;384.79208;381.74918;436.66901;436.58441;27.81380;27.17241;35.14669;34.29391;26.18507;25.45361;0.68259;0.65908;18.32789;0.03103;-0.04546;1.46032;1.19191;0.41942
90.09980;92.27646;0.01110;0.01111;0.00400;1.00000;1.00000;47.47613;54.51601;63.15632;62.33154;54.63456;72.67899;72.67899;7.97212;0.04554;106.63486;-9.26983;-0.14370;-36.89983;-72.70724;9894.61426;8967.38574;0.00000;9902.51270;-36.50000;-73.00000;1783.05383;188.22809;-3.09130;36.10007;-8.37904;8.94631;9.47284;0.87520;0.09239;7.94426;396.80215;394.75702;451.10757;450.98325;28.72268;27.44448;35.70660;35.03839;26.58162;25.88575;0.70003;0.65567;18.28150;0.97535;-0.60685;1.48998;1.24141;0.43539
86.38286;94.12652;0.01158;0.01368;0.00447;1.00000;1.00000;49.14698;55.63493;64.43560;63.71709;56.55733;74.15117;74.15117;7.80313;0.19390;102.85387;-8.56437;-0.10841;-36.89990;-72.70689;9877.82813;8953.91895;0.00000;9885.43457;-36.50000;-73.00000;1831.61584;191.56567;-1.35982;33.87263;-12.16907;3.27278;9.56129;0.86324;0.09028;8.03391;407.09216;406.07916;463.51373;463.32761;29.53455;27.63787;36.17731;35.67773;26.92752;26.23402;0.71615;0.65190;18.16400;1.91341;-0.99
