tiempo_s,angulo_deg,pulsos_raw
49.56,0.72,2
49.58,3.24,9
49.60,6.12,17
49.62,8.64,24
49.64,11.16,31
49.66,13.68,38
49.68,15.84,44
49.70,18.00,50
49.72,20.16,56
49.74,21.96,61
49.76,23.76,66
49.78,24.84,69
49.80,26.28,73
49.82,27.00,75
49.84,27.72,77
49.86,28.44,79
49.88,28.44,79
49.90,28.08,78
49.92,28.08,78
49.94,27.36,76
49.96,26.64,74
49.98,25.56,71
50.00,24.48,68
50.02,22.68,63
50.04,21.24,59
50.06,19.44,54
50.08,17.28,48
50.10,15.12,42
50.12,12.60,35
50.14,10.08,28
50.16,7.56,21
50.18,5.04,14
50.20,2.52,7
50.22,-0.36,-1
50.24,-2.88,-8
50.26,-5.76,-16
50.28,-8.28,-23
50.30,-10.80,-30
50.32,-13.32,-37
50.34,-15.48,-43
50.36,-18.00,-50
50.38,-19.80,-55
50.40,-21.60,-60
50.42,-23.40,-65
50.44,-24.84,-69
50.46,-26.28,-73
50.48,-27.36,-76
50.50,-28.08,-78
50.52,-28.44,-79
50.54,-28.80,-80
50.56,-28.80,-80
50.58,-28.44,-79
50.60,-28.08,-78
50.62,-27.36,-76
50.64,-26.64,-74
50.66,-25.20,-70
50.68,-24.12,-67
50.70,-22.32,-62
50.72,-20.52,-57
50.74,-18.72,-52
50.76,-16.56,-46
50.78,-14.40,-40
50.80,-11.88,-33
50.82,-9.36,-26
50.84,-6.84,-19
50.86,-4.32,-12
50.88,-1.44,-4
50.90,1.08,3
50.92,3.60,10
50.94,6.48,18
50.96,9.00,25
50.98,11.16,31
51.00,13.68,38
51.02,15.84,44
51.04,18.00,50
51.06,19.80,55
51.08,21.60,60
51.10,23.04,64
51.12,24.48,68
51.14,25.56,71
51.16,26.64,74
51.18,27.00,75
51.20,27.36,76
51.22,27.72,77
51.24,27.72,77
51.26,27.36,76
51.28,27.00,75
51.30,25.92,72
51.32,24.84,69
51.34,23.76,66
51.36,22.32,62
51.38,20.52,57
51.40,18.72,52
51.42,16.56,46
51.44,14.40,40
51.46,12.24,34
51.48,9.72,27
51.50,7.20,20
51.52,4.68,13
51.54,2.16,6
51.56,-0.36,-1
51.58,-3.24,-9
51.60,-5.76,-16
51.62,-8.28,-23
51.64,-10.80,-30
51.66,-12.96,-36
51.68,-15.12,-42
51.70,-17.28,-48
51.72,-19.44,-54
51.74,-21.24,-59
51.76,-22.68,-63
51.78,-24.12,-67
51.80,-25.20,-70
51.82,-26.28,-73
51.84,-27.00,-75
51.86,-27.36,-76
51.88,-27.72,-77
51.90,-27.72,-77
51.92,-27.72,-77
51.94,-27.00,-75
51.96,-26.28,-73
51.98,-25.56,-71
52.00,-24.48,-68
52.02,-23.04,-64
52.04,-21.24,-59
52.06,-19.80,-55
52.08,-17.64,-49
52.10,-15.48,-43
52.12,-13.32,-37
52.14,-11.16,-31
52.16,-8.64,-24
52.18,-6.12,-17
52.20,-3.60,-10
52.22,-1.08,-3
52.24,1.44,4
52.26,4.32,12
52.28,6.84,19
52.30,9.00,25
52.32,11.52,32
52.34,13.68,38
52.36,15.84,44
52.38,18.00,50
52.40,19.80,55
52.42,21.24,59
52.44,22.68,63
52.46,24.12,67
52.48,25.20,70
52.50,25.92,72
52.52,26.28,73
52.54,26.64,74
52.56,27.00,75
52.58,27.00,75
52.60,26.64,74
52.62,25.92,72
52.64,25.20,70
52.66,24.12,67
52.68,22.68,63
52.70,21.24,59
52.72,19.44,54
52.74,17.64,49
52.76,15.84,44
52.78,13.68,38
52.80,11.16,31
52.82,9.00,25
52.84,6.48,18
52.86,3.96,11
52.88,1.44,4
52.90,-1.08,-3
52.92,-3.60,-10
52.94,-6.12,-17
52.96,-8.64,-24
52.98,-10.80,-30
53.00,-13.32,-37
53.02,-15.48,-43
53.04,-17.28,-48
53.06,-19.44,-54
53.08,-20.88,-58
53.10,-22.32,-62
53.12,-23.76,-66
53.14,-24.84,-69
53.16,-25.56,-71
53.18,-26.28,-73
53.20,-26.64,-74
53.22,-27.00,-75
53.24,-27.00,-75
53.26,-26.64,-74
53.28,-26.28,-73
53.30,-25.56,-71
53.32,-24.48,-68
53.34,-23.40,-65
53.36,-21.96,-61
53.38,-20.16,-56
53.40,-18.72,-52
53.42,-16.56,-46
53.44,-14.40,-40
53.46,-12.24,-34
53.48,-10.08,-28
53.50,-7.56,-21
53.52,-5.40,-15
53.54,-2.88,-8
53.56,-0.36,-1
53.58,2.16,6
53.60,4.68,13
53.62,7.20,20
53.64,9.72,27
53.66,11.88,33
53.68,14.04,39
53.70,16.20,45
53.72,18.00,50
53.74,19.80,55
53.76,21.24,59
53.78,22.68,63
53.80,23.76,66
53.82,24.48,68
53.84,25.20,70
53.86,25.92,72
53.88,25.92,72
53.90,25.92,72
53.92,25.56,71
53.94,25.20,70
53.96,24.48,68
53.98,23.76,66
54.00,22.68,63
54.02,21.24,59
54.04,19.80,55
54.06,18.00,50
54.08,16.20,45
54.10,14.40,40
54.12,12.24,34
54.14,9.72,27
54.16,7.56,21
54.18,5.04,14
54.20,2.88,8
54.22,0.36,1
54.24,-2.16,-6
54.26,-4.68,-13
54.28,-7.20,-20
54.30,-9.36,-26
54.32,-11.88,-33
54.34,-14.04,-39
54.36,-15.84,-44
54.38,-18.00,-50
54.40,-19.80,-55
54.42,-21.24,-59
54.44,-22.68,-63
54.46,-23.76,-66
54.48,-24.84,-69
54.50,-25.56,-71
54.52,-26.28,-73
54.54,-26.28,-73
54.56,-26.64,-74
54.58,-26.64,-74
54.60,-26.28,-73
54.62,-25.56,-71
54.64,-24.84,-69
54.66,-23.76,-66
54.68,-22.68,-63
54.70,-21.24,-59
54.72,-19.44,-54
54.74,-17.64,-49
54.76,-15.84,-44
54.78,-13.68,-38
54.80,-11.52,-32
54.82,-9.36,-26
54.84,-7.20,-20
54.86,-4.68,-13
54.88,-2.16,-6
54.90,0.36,1
54.92,2.52,7
54.94,5.04,14
54.96,7.56,21
54.98,9.72,27
55.00,11.88,33
55.02,14.04,39
55.04,15.84,44
55.06,17.64,49
55.08,19.08,53
55.10,20.52,57
55.12,21.96,61
55.14,23.04,64
55.16,23.76,66
55.18,24.48,68
55.20,24.84,69
55.22,24.84,69
55.24,24.84,69
55.26,24.48,68
55.28,23.76,66
55.30,23.04,64
55.32,22.32,62
55.34,21.24,59
55.36,19.80,55
55.38,18.36,51
55.40,16.56,46
55.42,14.76,41
55.44,12.60,35
55.46,10.80,30
55.48,8.28,23
55.50,6.12,17
55.52,3.96,11
55.54,1.44,4
55.56,-1.08,-3
55.58,-3.24,-9
55.60,-5.76,-16
55.62,-8.28,-23
55.64,-10.44,-29
55.66,-12.60,-35
55.68,-14.76,-41
55.70,-16.56,-46
55.72,-18.36,-51
55.74,-20.16,-56
55.76,-21.60,-60
55.78,-22.68,-63
55.80,-23.76,-66
55.82,-24.84,-69
55.84,-25.56,-71
55.86,-25.92,-72
55.88,-26.28,-73
55.90,-26.28,-73
55.92,-25.92,-72
55.94,-25.56,-71
55.96,-24.84,-69
55.98,-24.12,-67
56.00,-23.04,-64
56.02,-21.96,-61
56.04,-20.52,-57
56.06,-18.72,-52
56.08,-16.92,-47
56.10,-15.12,-42
56.12,-12.96,-36
56.14,-10.80,-30
56.16,-8.64,-24
56.18,-6.48,-18
56.20,-3.96,-11
56.22,-1.44,-4
56.24,0.72,2
56.26,3.24,9
56.28,5.40,15
56.30,7.56,21
56.32,9.72,27
56.34,11.88,33
56.36,14.04,39
56.38,15.84,44
56.40,17.28,48
56.42,18.72,52
56.44,20.16,56
56.46,21.24,59
56.48,22.32,62
56.50,23.04,64
56.52,23.40,65
56.54,23.76,66
56.56,23.76,66
56.58,23.40,65
56.60,23.04,64
56.62,22.68,63
56.64,21.96,61
56.66,20.88,58
56.68,19.44,54
56.70,18.36,51
56.72,16.56,46
56.74,15.12,42
56.76,12.96,36
56.78,11.16,31
56.80,9.00,25
56.82,6.84,19
56.84,4.68,13
56.86,2.52,7
56.88,0.00,0
56.90,-2.16,-6
56.92,-4.68,-13
56.94,-6.84,-19
56.96,-9.36,-26
56.98,-11.52,-32
57.00,-13.32,-37
57.02,-15.48,-43
57.04,-17.28,-48
57.06,-19.08,-53
57.08,-20.52,-57
57.10,-21.96,-61
57.12,-23.04,-64
57.14,-24.12,-67
57.16,-24.84,-69
57.18,-25.20,-70
57.20,-25.56,-71
57.22,-25.92,-72
57.24,-25.92,-72
57.26,-25.56,-71
57.28,-25.20,-70
57.30,-24.48,-68
57.32,-23.40,-65
57.34,-22.32,-62
57.36,-20.88,-58
57.38,-19.44,-54
57.40,-18.00,-50
57.42,-16.20,-45
57.44,-14.04,-39
57.46,-12.24,-34
57.48,-10.08,-28
57.50,-7.92,-22
57.52,-5.40,-15
57.54,-3.24,-9
57.56,-1.08,-3
57.58,1.44,4
57.60,3.60,10
57.62,5.76,16
57.64,7.92,22
57.66,10.08,28
57.68,11.88,33
57.70,14.04,39
57.72,15.48,43
57.74,17.28,48
57.76,18.36,51
57.78,19.80,55
57.80,20.88,58
57.82,21.60,60
57.84,22.32,62
57.86,22.68,63
57.88,22.68,63
57.90,22.68,63
57.92,22.32,62
57.94,21.96,61
57.96,21.24,59
57.98,20.52,57
58.00,19.44,54
58.02,18.00,50
58.04,16.56,46
58.06,15.12,42
58.08,13.32,37
58.10,11.52,32
58.12,9.36,26
58.14,7.56,21
58.16,5.40,15
58.18,3.24,9
58.20,0.72,2
58.22,-1.44,-4
58.24,-3.60,-10
58.26,-5.76,-16
58.28,-8.28,-23
58.30,-10.44,-29
58.32,-12.24,-34
58.34,-14.40,-40
58.36,-16.20,-45
58.38,-18.00,-50
58.40,-19.44,-54
58.42,-20.88,-58
58.44,-21.96,-61
58.46,-23.04,-64
58.48,-24.12,-67
58.50,-24.84,-69
58.52,-25.20,-70
58.54,-25.20,-70
58.56,-25.56,-71
58.58,-25.56,-71
58.60,-24.84,-69
58.62,-24.48,-68
58.64,-23.76,-66
58.66,-22.68,-63
58.68,-21.60,-60
58.70,-20.16,-56
58.72,-18.72,-52
58.74,-16.92,-47
58.76,-15.12,-42
58.78,-13.32,-37
58.80,-11.16,-31
58.82,-9.00,-25
58.84,-6.84,-19
58.86,-4.68,-13
58.88,-2.52,-7
58.90,-0.36,-1
58.92,2.16,6
58.94,4.32,12
58.96,6.48,18
58.98,8.28,23
59.00,10.44,29
59.02,12.24,34
59.04,14.04,39
59.06,15.48,43
59.08,16.92,47
59.10,18.36,51
59.12,19.44,54
59.14,20.16,56
59.16,20.88,58
59.18,21.24,59
59.20,21.60,60
59.22,21.60,60
59.24,21.24,59
59.26,21.24,59
59.28,20.52,57
59.30,19.80,55
59.32,18.72,52
59.34,17.64,49
59.36,16.56,46
59.38,15.12,42
59.40,13.32,37
59.42,11.52,32
59.44,9.72,27
59.46,7.92,22
59.48,5.76,16
59.50,3.60,10
59.52,1.44,4
59.54,-0.72,-2
59.56,-2.88,-8
59.58,-5.04,-14
59.60,-7.20,-20
59.62,-9.36,-26
59.64,-11.52,-32
59.66,-13.32,-37
59.68,-15.12,-42
59.70,-16.92,-47
59.72,-18.72,-52
59.74,-20.16,-56
59.76,-21.24,-59
59.78,-22.32,-62
59.80,-23.40,-65
59.82,-24.12,-67
59.84,-24.48,-68
59.86,-24.84,-69
59.88,-25.20,-70
59.90,-25.20,-70
59.92,-24.84,-69
59.94,-24.48,-68
59.96,-23.76,-66
59.98,-22.68,-63
60.00,-21.96,-61
60.02,-20.52,-57
60.04,-19.08,-53
60.06,-17.64,-49
60.08,-15.84,-44
60.10,-14.04,-39
60.12,-12.24,-34
60.14,-10.08,-28
60.16,-8.28,-23
60.18,-6.12,-17
60.20,-3.96,-11
60.22,-1.80,-5
60.24,0.36,1
60.26,2.52,7
60.28,4.68,13
60.30,6.84,19
60.32,8.64,24
60.34,10.44,29
60.36,12.24,34
60.38,14.04,39
60.40,15.48,43
60.42,16.56,46
60.44,17.64,49
60.46,18.72,52
60.48,19.44,54
60.50,20.16,56
60.52,20.52,57
60.54,20.52,57
60.56,20.52,57
60.58,20.16,56
60.60,19.80,55
60.62,19.08,53
60.64,18.36,51
60.66,17.28,48
60.68,16.20,45
60.70,14.76,41
60.72,13.32,37
60.74,11.88,33
60.76,10.08,28
60.78,7.92,22
60.80,6.12,17
60.82,3.96,11
60.84,2.16,6
60.86,0.00,0
60.88,-2.16,-6
60.90,-4.32,-12
60.92,-6.48,-18
60.94,-8.64,-24
60.96,-10.44,-29
60.98,-12.60,-35
61.00,-14.40,-40
61.02,-16.20,-45
61.04,-17.64,-49
61.06,-19.08,-53
61.08,-20.52,-57
61.10,-21.60,-60
61.12,-22.68,-63
61.14,-23.40,-65
61.16,-24.12,-67
61.18,-24.48,-68
61.20,-24.84,-69
61.22,-24.84,-69
61.24,-24.84,-69
61.26,-24.48,-68
61.28,-23.76,-66
61.30,-23.04,-64
61.32,-21.96,-61
61.34,-20.88,-58
61.36,-19.80,-55
61.38,-18.36,-51
61.40,-16.56,-46
61.42,-14.76,-41
61.44,-12.96,-36
61.46,-11.16,-31
61.48,-9.36,-26
61.50,-7.20,-20
61.52,-5.04,-14
61.54,-2.88,-8
61.56,-0.72,-2
61.58,1.08,3
61.60,3.24,9
61.62,5.40,15
61.64,7.20,20
61.66,9.00,25
61.68,10.80,30
61.70,12.60,35
61.72,14.04,39
61.74,15.12,42
61.76,16.56,46
61.78,17.28,48
61.80,18.36,51
61.82,18.72,52
61.84,19.44,54
61.86,19.44,54
61.88,19.80,55
61.90,19.80,55
61.92,19.44,54
61.94,18.72,52
61.96,18.00,50
61.98,17.28,48
62.00,16.20,45
62.02,14.76,41
62.04,13.32,37
62.06,11.88,33
62.08,10.44,29
62.10,8.64,24
62.12,6.84,19
62.14,4.68,13
62.16,2.88,8
62.18,0.72,2
62.20,-1.44,-4
62.22,-3.60,-10
62.24,-5.40,-15
62.26,-7.56,-21
62.28,-9.72,-27
62.30,-11.52,-32
62.32,-13.32,-37
62.34,-15.12,-42
62.36,-16.56,-46
62.38,-18.00,-50
62.40,-19.44,-54
62.42,-20.52,-57
62.44,-21.60,-60
62.46,-22.68,-63
62.48,-23.04,-64
62.50,-23.76,-66
62.52,-24.12,-67
62.54,-24.12,-67
62.56,-24.12,-67
62.58,-23.76,-66
62.60,-23.40,-65
62.62,-22.68,-63
62.64,-21.96,-61
62.66,-20.88,-58
62.68,-19.80,-55
62.70,-18.36,-51
62.72,-16.92,-47
62.74,-15.12,-42
62.76,-13.32,-37
62.78,-11.52,-32
62.80,-9.72,-27
62.82,-7.92,-22
62.84,-5.76,-16
62.86,-3.60,-10
62.88,-1.80,-5
62.90,0.36,1
62.92,2.52,7
62.94,4.32,12
62.96,6.12,17
62.98,7.92,22
63.00,9.72,27
63.02,11.52,32
63.04,12.96,36
63.06,14.40,40
63.08,15.48,43
63.10,16.56,46
63.12,17.28,48
63.14,18.00,50
63.16,18.36,51
63.18,18.72,52
63.20,19.08,53
63.22,19.08,53
63.24,18.72,52
63.26,18.36,51
63.28,17.64,49
63.30,16.92,47
63.32,15.84,44
63.34,14.76,41
63.36,13.68,38
63.38,12.24,34
63.40,10.44,29
63.42,9.00,25
63.44,7.20,20
63.46,5.40,15
63.48,3.24,9
63.50,1.44,4
63.52,-0.72,-2
63.54,-2.52,-7
63.56,-4.68,-13
63.58,-6.84,-19
63.60,-8.64,-24
63.62,-10.44,-29
63.64,-12.24,-34
63.66,-14.04,-39
63.68,-15.84,-44
63.70,-17.28,-48
63.72,-18.36,-51
63.74,-19.80,-55
63.76,-20.88,-58
63.78,-21.60,-60
63.80,-22.32,-62
63.82,-23.04,-64
63.84,-23.40,-65
63.86,-23.40,-65
63.88,-23.04,-64
63.90,-23.04,-64
63.92,-22.68,-63
63.94,-21.96,-61
63.96,-21.24,-59
63.98,-20.16,-56
64.00,-19.08,-53
64.02,-18.00,-50
64.04,-16.56,-46
64.06,-15.12,-42
64.08,-13.32,-37
64.10,-11.52,-32
64.12,-9.72,-27
64.14,-7.92,-22
64.16,-6.12,-17
64.18,-3.96,-11
64.20,-2.16,-6
64.22,0.00,0
64.24,1.80,5
64.26,3.96,11
64.28,5.76,16
64.30,7.56,21
64.32,9.00,25
64.34,10.80,30
64.36,12.24,34
64.38,13.68,38
64.40,14.76,41
64.42,15.84,44
64.44,16.92,47
64.46,17.64,49
64.48,18.00,50
64.50,18.36,51
64.52,18.72,52
64.54,18.72,52
64.56,18.72,52
64.58,18.36,51
64.60,17.64,49
64.62,16.92,47
64.64,16.20,45
64.66,15.12,42
64.68,14.04,39
64.70,12.60,35
64.72,11.16,31
64.74,9.36,26
64.76,7.92,22
64.78,6.12,17
64.80,4.32,12
64.82,2.16,6
64.84,0.36,1
64.86,-1.80,-5
64.88,-3.60,-10
64.90,-5.40,-15
64.92,-7.56,-21
64.94,-9.36,-26
64.96,-11.16,-31
64.98,-12.60,-35
65.00,-14.40,-40
65.02,-15.84,-44
65.04,-17.28,-48
65.06,-18.36,-51
65.08,-19.44,-54
65.10,-20.52,-57
65.12,-21.24,-59
65.14,-21.60,-60
65.16,-22.32,-62
65.18,-22.32,-62
65.20,-22.32,-62
65.22,-21.96,-61
65.24,-21.60,-60
65.26,-21.24,-59
65.28,-20.52,-57
65.30,-19.80,-55
65.32,-18.72,-52
65.34,-17.64,-49
65.36,-16.20,-45
65.38,-14.76,-41
65.40,-13.32,-37
65.42,-11.52,-32
65.44,-9.72,-27
65.46,-7.92,-22
65.48,-6.12,-17
65.50,-4.32,-12
65.52,-2.52,-7
65.54,-0.36,-1
65.56,1.44,4
65.58,3.24,9
65.60,5.04,14
65.62,6.84,19
65.64,8.64,24
65.66,10.08,28
65.68,11.88,33
65.70,12.96,36
65.72,14.40,40
65.74,15.48,43
65.76,16.20,45
65.78,16.92,47
65.80,17.64,49
65.82,18.00,50
65.84,18.36,51
65.86,18.36,51
65.88,18.00,50
65.90,17.64,49
65.92,17.28,48
65.94,16.56,46
65.96,15.84,44
65.98,14.76,41
66.00,13.68,38
66.02,12.60,35
66.04,11.16,31
66.06,9.72,27
66.08,7.92,22
66.10,6.12,17
66.12,4.68,13
66.14,2.52,7
66.16,0.72,2
66.18,-1.08,-3
66.20,-2.88,-8
66.22,-4.68,-13
66.24,-6.84,-19
66.26,-8.64,-24
66.28,-10.44,-29
66.30,-11.88,-33
66.32,-13.68,-38
66.34,-15.12,-42
66.36,-16.20,-45
66.38,-17.64,-49
66.40,-18.72,-52
66.42,-19.44,-54
66.44,-20.52,-57
66.46,-20.88,-58
66.48,-21.60,-60
66.50,-21.60,-60
66.52,-21.60,-60
66.54,-21.60,-60
66.56,-21.24,-59
66.58,-20.88,-58
66.60,-20.16,-56
66.62,-19.44,-54
66.64,-18.36,-51
66.66,-17.28,-48
66.68,-16.20,-45
66.70,-14.76,-41
66.72,-13.32,-37
66.74,-11.88,-33
66.76,-10.08,-28
66.78,-8.28,-23
66.80,-6.48,-18
66.82,-4.68,-13
66.84,-2.88,-8
66.86,-1.08,-3
66.88,0.72,2
66.90,2.52,7
66.92,4.32,12
66.94,6.12,17
66.96,7.92,22
66.98,9.36,26
67.00,10.80,30
67.02,12.24,34
67.04,13.68,38
67.06,14.76,41
67.08,15.48,43
67.10,16.20,45
67.12,16.92,47
67.14,17.28,48
67.16,17.64,49
67.18,17.64,49
67.20,17.64,49
67.22,17.28,48
67.24,16.92,47
67.26,16.20,45
67.28,15.48,43
67.30,14.76,41
67.32,13.68,38
67.34,12.24,34
67.36,11.16,31
67.38,9.72,27
67.40,8.28,23
67.42,6.48,18
67.44,4.68,13
67.46,2.88,8
67.48,1.08,3
67.50,-0.72,-2
67.52,-2.52,-7
67.54,-4.32,-12
67.56,-6.12,-17
67.58,-7.92,-22
67.60,-9.72,-27
67.62,-11.16,-31
67.64,-12.60,-35
67.66,-14.40,-40
67.68,-15.48,-43
67.70,-16.92,-47
67.72,-18.00,-50
67.74,-18.72,-52
67.76,-19.80,-55
67.78,-20.16,-56
67.80,-20.88,-58
67.82,-20.88,-58
67.84,-21.24,-59
67.86,-21.24,-59
67.88,-21.24,-59
67.90,-20.52,-57
67.92,-20.16,-56
67.94,-19.44,-54
67.96,-18.72,-52
67.98,-17.64,-49
68.00,-16.20,-45
68.02,-15.12,-42
68.04,-13.68,-38
68.06,-12.24,-34
68.08,-10.44,-29
68.10,-9.00,-25
68.12,-7.20,-20
68.14,-5.40,-15
68.16,-3.60,-10
68.18,-1.80,-5
68.20,0.00,0
68.22,1.80,5
68.24,3.60,10
68.26,5.04,14
68.28,6.84,19
68.30,8.28,23
68.32,9.72,27
68.34,11.16,31
68.36,12.24,34
68.38,13.32,37
68.40,14.40,40
68.42,15.12,42
68.44,15.84,44
68.46,16.20,45
68.48,16.56,46
68.50,16.92,47
68.52,16.92,47
68.54,16.92,47
68.56,16.56,46
68.58,15.84,44
68.60,15.12,42
68.62,14.40,40
68.64,13.32,37
68.66,12.24,34
68.68,11.16,31
68.70,9.72,27
68.72,8.28,23
68.74,6.48,18
68.76,5.04,14
68.78,3.24,9
68.80,1.44,4
68.82,-0.36,-1
68.84,-1.80,-5
68.86,-3.60,-10
68.88,-5.40,-15
68.90,-7.20,-20
68.92,-9.00,-25
68.94,-10.44,-29
68.96,-12.24,-34
68.98,-13.68,-38
69.00,-14.76,-41
69.02,-16.20,-45
69.04,-17.28,-48
69.06,-18.00,-50
69.08,-18.72,-52
69.10,-19.44,-54
69.12,-20.16,-56
69.14,-20.52,-57
69.16,-20.52,-57
69.18,-20.16,-56
69.20,-20.16,-56
69.22,-19.80,-55
69.24,-19.44,-54
69.26,-18.72,-52
69.28,-18.00,-50
69.30,-16.92,-47
69.32,-15.84,-44
69.34,-14.76,-41
69.36,-13.32,-37
69.38,-11.88,-33
69.40,-10.44,-29
69.42,-8.64,-24
69.44,-7.20,-20
69.46,-5.40,-15
69.48,-3.60,-10
69.50,-1.80,-5
69.52,0.00,0
69.54,1.44,4
69.56,3.24,9
69.58,5.04,14
69.60,6.48,18
69.62,7.92,22
69.64,9.36,26
69.66,10.80,30
69.68,11.88,33
69.70,12.96,36
69.72,14.04,39
69.74,14.76,41
69.76,15.48,43
69.78,15.84,44
69.80,16.20,45
69.82,16.56,46
69.84,16.56,46
69.86,16.56,46
69.88,16.20,45
69.90,15.84,44
69.92,15.12,42
69.94,14.40,40
69.96,13.32,37
69.98,12.24,34
70.00,11.16,31
70.02,10.08,28
70.04,8.64,24
70.06,7.20,20
70.08,5.40,15
70.10,3.96,11
70.12,2.16,6
70.14,0.36,1
70.16,-1.08,-3
70.18,-2.88,-8
70.20,-4.68,-13
70.22,-6.48,-18
70.24,-7.92,-22
70.26,-9.72,-27
70.28,-11.16,-31
70.30,-12.60,-35
70.32,-13.68,-38
70.34,-15.12,-42
70.36,-16.20,-45
70.38,-16.92,-47
70.40,-18.00,-50
70.42,-18.36,-51
70.44,-19.08,-53
70.46,-19.44,-54
70.48,-19.44,-54
70.50,-19.44,-54
70.52,-19.08,-53
70.54,-19.08,-53
70.56,-18.36,-51
70.58,-18.00,-50
70.60,-17.28,-48
70.62,-16.20,-45
70.64,-15.12,-42
70.66,-14.04,-39
70.68,-12.96,-36
70.70,-11.52,-32
70.72,-10.08,-28
70.74,-8.64,-24
70.76,-6.84,-19
70.78,-5.40,-15
70.80,-3.60,-10
70.82,-1.80,-5
70.84,0.00,0
70.86,1.44,4
70.88,3.24,9
70.90,4.68,13
70.92,6.48,18
70.94,7.92,22
70.96,9.36,26
70.98,10.44,29
71.00,11.88,33
71.02,12.96,36
71.04,13.68,38
71.06,14.40,40
71.08,15.12,42
71.10,15.84,44
71.12,16.20,45
71.14,16.20,45
71.16,16.20,45
71.18,16.20,45
71.20,15.84,44
71.22,15.48,43
71.24,14.76,41
71.26,14.04,39
71.28,13.32,37
71.30,12.24,34
71.32,11.16,31
71.34,9.72,27
71.36,8.64,24
71.38,7.20,20
71.40,5.40,15
71.42,3.96,11
71.44,2.52,7
71.46,0.72,2
71.48,-1.08,-3
71.50,-2.52,-7
71.52,-4.32,-12
71.54,-5.76,-16
71.56,-7.56,-21
71.58,-9.00,-25
71.60,-10.44,-29
71.62,-11.88,-33
71.64,-13.32,-37
71.66,-14.40,-40
71.68,-15.48,-43
71.70,-16.20,-45
71.72,-17.28,-48
71.74,-18.00,-50
71.76,-18.36,-51
71.78,-18.72,-52
71.80,-19.08,-53
71.82,-19.08,-53
71.84,-19.08,-53
71.86,-18.72,-52
71.88,-18.36,-51
71.90,-18.00,-50
71.92,-17.28,-48
71.94,-16.20,-45
71.96,-15.48,-43
71.98,-14.40,-40
72.00,-12.96,-36
72.02,-11.88,-33
72.04,-10.44,-29
72.06,-9.00,-25
72.08,-7.20,-20
72.10,-5.76,-16
72.12,-3.96,-11
72.14,-2.52,-7
72.16,-0.72,-2
72.18,0.72,2
72.20,2.52,7
72.22,3.96,11
72.24,5.40,15
72.26,6.84,19
72.28,8.28,23
72.30,9.72,27
72.32,10.80,30
72.34,11.88,33
72.36,12.60,35
72.38,13.68,38
72.40,14.04,39
72.42,14.76,41
72.44,15.12,42
72.46,15.48,43
72.48,15.48,43
72.50,15.48,43
72.52,15.12,42
72.54,14.76,41
72.56,14.40,40
72.58,13.68,38
72.60,12.96,36
72.62,11.88,33
72.64,10.80,30
72.66,9.72,27
72.68,8.28,23
72.70,6.84,19
72.72,5.40,15
72.74,3.96,11
72.76,2.52,7
72.78,0.72,2
72.80,-0.72,-2
72.82,-2.16,-6
72.84,-3.96,-11
72.86,-5.40,-15
72.88,-7.20,-20
72.90,-8.64,-24
72.92,-10.08,-28
72.94,-11.52,-32
72.96,-12.60,-35
72.98,-13.68,-38
73.00,-14.76,-41
73.02,-15.84,-44
73.04,-16.56,-46
73.06,-17.28,-48
73.08,-17.64,-49
73.10,-18.00,-50
73.12,-18.36,-51
73.14,-18.36,-51
73.16,-18.00,-50
73.18,-18.00,-50
73.20,-17.64,-49
73.22,-16.92,-47
73.24,-16.56,-46
73.26,-15.48,-43
73.28,-14.76,-41
73.30,-13.68,-38
73.32,-12.60,-35
73.34,-11.16,-31
73.36,-9.72,-27
73.38,-8.64,-24
73.40,-6.84,-19
73.42,-5.40,-15
73.44,-3.96,-11
73.46,-2.16,-6
73.48,-0.72,-2
73.50,0.72,2
73.52,2.52,7
73.54,3.96,11
73.56,5.40,15
73.58,6.84,19
73.60,8.28,23
73.62,9.36,26
73.64,10.44,29
73.66,11.52,32
73.68,12.60,35
73.70,13.32,37
73.72,14.04,39
73.74,14.40,40
73.76,14.76,41
73.78,15.12,42
73.80,15.12,42
73.82,14.76,41
73.84,14.76,41
73.86,14.40,40
73.88,14.04,39
73.90,13.32,37
73.92,12.60,35
73.94,11.52,32
73.96,10.44,29
73.98,9.36,26
74.00,8.28,23
74.02,6.84,19
74.04,5.40,15
74.06,3.96,11
74.08,2.52,7
74.10,1.08,3
74.12,-0.72,-2
74.14,-2.16,-6
74.16,-3.60,-10
74.18,-5.04,-14
74.20,-6.84,-19
74.22,-8.28,-23
74.24,-9.72,-27
74.26,-10.80,-30
74.28,-12.24,-34
74.30,-13.32,-37
74.32,-14.40,-40
74.34,-15.12,-42
74.36,-15.84,-44
74.38,-16.56,-46
74.40,-17.28,-48
74.42,-17.64,-49
74.44,-17.64,-49
74.46,-18.00,-50
74.48,-18.00,-50
74.50,-17.64,-49
74.52,-17.28,-48
74.54,-16.92,-47
74.56,-16.20,-45
74.58,-15.48,-43
74.60,-14.76,-41
74.62,-13.68,-38
74.64,-12.60,-35
74.66,-11.52,-32
74.68,-10.08,-28
74.70,-8.64,-24
74.72,-7.20,-20
74.74,-5.76,-16
74.76,-4.32,-12
74.78,-2.88,-8
74.80,-1.44,-4
74.82,0.36,1
74.84,1.80,5
74.86,3.24,9
